"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-6.9","-2.8","1.2","-4.8","0.8",4,2017
"2","-5.4","-1.8","0.5","-4.2","1.3",4,2017
"3","-0.1","1.5","4.0","-1.3","3.0",4,2017
"4","-2.9","0.0","2.7","-3.2","0.0",4,2017
"5","-6.7","-0.6","4.8","-4.1","0.0",4,2017
"6","-1.8","3.8","7.6","-0.1","0.0",4,2017
"7","2.3","5.8","9.6","+1.5","0.0",4,2017
"8","2.5","6.1","8.7","+1.5","0.0",4,2017
"9","3.2","7.9","14.9","+2.9","0.0",4,2017
"10","0.3","4.5","10.2","-0.8","0.0",4,2017
"11","-0.9","6.5","14.2","+0.8","0.0",4,2017
"12","3.9","10.3","16.6","+4.3","0.0",4,2017
"13","3.4","8.5","15.6","+2.1","0.5",4,2017
"14","4.1","9.9","15.9","+3.2","0.0",4,2017
"15","4.7","7.5","12.4","+0.5","4.0",4,2017
"16","-0.4","4.4","11.0","-2.9","0.0",4,2017
"17","7.5","10.8","14.7","+3.1","0.0",4,2017
"18","1.7","4.9","11.9","-3.1","6.0",4,2017
"19","0.4","2.4","5.5","-5.9","12.0",4,2017
"20","1.4","2.4","5.0","-6.2","13.0",4,2017
"21","-2.4","1.3","6.7","-7.6","0.0",4,2017
"22","0.2","1.8","5.4","-7.4","12.0",4,2017
"23","0.0","5.0","13.4","-4.5","3.0",4,2017
"24","6.9","8.4","11.8","-1.4","12.0",4,2017
"25","2.2","6.7","11.6","-3.3","2.0",4,2017
"26","2.9","8.0","13.7","-2.3","0.0",4,2017
"27","7.6","12.5","17.5","+1.9","0.0",4,2017
"28","9.0","14.9","20.2","+4.1","0.0",4,2017
"29","11.7","17.4","23.2","+6.3","0.0",4,2017
"30","10.8","19.2","25.5","+7.8","0.0",4,2017
