"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","6.5","10.3","14.0","+1.2","0.0",10,2007
"2","3.5","8.4","14.0","-0.4","0.0",10,2007
"3","2.7","9.2","16.6","+0.6","0.0",10,2007
"4","3.0","9.9","17.0","+1.6","0.0",10,2007
"5","3.4","10.4","17.6","+2.4","0.0",10,2007
"6","4.1","11.0","19.3","+3.3","0.0",10,2007
"7","6.3","12.0","19.5","+4.5","0.0",10,2007
"8","7.2","13.3","21.6","+6.1","0.0",10,2007
"9","11.0","13.0","17.2","+6.1","0.0",10,2007
"10","9.5","11.1","14.0","+4.4","0.0",10,2007
"11","4.0","7.2","10.4","+0.8","0.0",10,2007
"12","3.6","6.0","8.5","-0.1","1.2",10,2007
"13","-1.9","3.2","8.0","-2.6","0.0",10,2007
"14","5.2","7.5","11.2","+1.9","5.7",10,2007
"15","10.0","11.8","14.7","+6.5","0.0",10,2007
"16","5.2","7.2","12.9","+2.2","0.0",10,2007
"17","2.9","4.0","5.2","-0.7","0.0",10,2007
"18","1.6","4.7","9.7","+0.2","0.0",10,2007
"19","7.0","9.0","13.0","+4.8","0.0",10,2007
"20","5.3","8.6","13.5","+4.7","0.0",10,2007
"21","8.0","10.6","14.5","+7.0","0.0",10,2007
"22","8.2","10.8","13.5","+7.4","0.0",10,2007
"23","7.6","9.3","12.6","+6.2","0.0",10,2007
"24","1.6","4.2","8.5","+1.4","0.0",10,2007
"25","-1.7","0.9","6.1","-1.6","0.0",10,2007
"26","-1.7","-0.1","2.9","-2.4","0.0",10,2007
"27","-1.7","0.7","3.3","-1.3","0.0",10,2007
"28","2.0","2.4","2.9","+0.7","0.0",10,2007
"29","1.0","2.0","3.2","+0.6","0.0",10,2007
"30","-1.0","-0.3","1.0","-1.4","0.0",10,2007
"31","-0.7","0.8","4.4","-0.1","0.0",10,2007
