"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-6.0","-4.5","-2.5","+5.0","5.3",1,2011
"2","-7.1","-6.1","-5.3","+3.4","1.0",1,2011
"3","-7.9","-7.2","-6.0","+2.4","6.5",1,2011
"4","-12.8","-9.7","-7.6","-0.1","0.0",1,2011
"5","-15.2","-10.5","-5.8","-0.9","5.1",1,2011
"6","-9.6","-6.3","-4.8","+3.3","6.9",1,2011
"7","-12.4","-10.5","-8.5","-0.8","0.5",1,2011
"8","-17.5","-15.2","-12.2","-5.5","0.0",1,2011
"9","-19.2","-16.8","-14.0","-7.1","0.0",1,2011
"10","-20.4","-17.2","-12.7","-7.5","0.0",1,2011
"11","-18.0","-14.7","-11.6","-4.9","0.0",1,2011
"12","-14.6","-10.5","-7.1","-0.7","0.0",1,2011
"13","-15.8","-11.2","-6.8","-1.4","0.0",1,2011
"14","-14.5","-11.2","-8.6","-1.4","0.0",1,2011
"15","-10.1","-6.7","-5.4","+3.2","0.0",1,2011
"16","-10.2","-8.3","-6.2","+1.6","0.3",1,2011
"17","-12.0","-10.4","-8.7","-0.5","4.0",1,2011
"18","-15.1","-13.3","-9.6","-3.4","1.3",1,2011
"19","-15.3","-14.2","-12.2","-4.2","0.0",1,2011
"20","-18.3","-15.3","-13.7","-5.3","0.2",1,2011
"21","-20.8","-17.4","-14.2","-7.4","0.0",1,2011
"22","-23.3","-19.5","-14.8","-9.4","0.0",1,2011
"23","-19.0","-16.7","-14.2","-6.6","2.4",1,2011
"24","-14.9","-12.0","-8.9","-1.9","18.5",1,2011
"25","-9.2","-6.5","-3.7","+3.6","14.5",1,2011
"26","-11.2","-8.0","-5.6","+2.2","0.4",1,2011
"27","-9.8","-6.3","-4.0","+3.9","0.6",1,2011
"28","-17.0","-13.0","-9.8","-2.8","0.2",1,2011
"29","-11.8","-10.6","-9.3","-0.3","0.3",1,2011
"30","-9.3","-7.5","-6.5","+2.8","0.5",1,2011
"31","-8.4","-7.7","-6.5","+2.6","0.0",1,2011
