"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-6.3","-3.2","-0.2","+4.9","1.0",3,2017
"2","-6.2","-3.6","0.6","+4.2","0.0",3,2017
"3","-4.7","-1.1","2.8","+6.4","0.0",3,2017
"4","-0.3","2.3","6.5","+9.5","0.0",3,2017
"5","-1.6","0.8","4.4","+7.7","0.0",3,2017
"6","-2.7","0.6","6.2","+7.2","0.0",3,2017
"7","-0.7","1.4","3.8","+7.7","0.0",3,2017
"8","-7.3","-3.5","1.1","+2.6","0.0",3,2017
"9","-10.0","-3.8","2.0","+2.0","0.0",3,2017
"10","-7.0","-2.6","3.0","+2.9","0.0",3,2017
"11","-5.8","-1.3","4.1","+3.9","0.0",3,2017
"12","-5.1","-2.0","1.4","+2.9","0.0",3,2017
"13","-5.0","-1.5","2.8","+3.1","0.0",3,2017
"14","-3.5","-1.6","1.7","+2.7","0.0",3,2017
"15","-11.9","-4.4","2.0","-0.4","0.0",3,2017
"16","-9.6","-3.5","2.8","+0.3","0.0",3,2017
"17","-7.5","-0.8","7.0","+2.7","0.0",3,2017
"18","-7.3","-1.8","4.4","+1.4","0.0",3,2017
"19","-10.4","-3.0","4.8","-0.1","0.0",3,2017
"20","-9.4","-4.3","1.4","-1.7","0.0",3,2017
"21","-11.6","-4.4","3.3","-2.0","0.0",3,2017
"22","-9.9","-2.4","5.7","-0.3","0.0",3,2017
"23","-8.4","-1.8","4.8","0.0","0.0",3,2017
"24","-2.5","-0.2","1.3","+1.3","0.4",3,2017
"25","-2.4","0.7","4.3","+2.0","0.0",3,2017
"26","-1.4","0.9","4.4","+1.9","1.0",3,2017
"27","-2.4","0.3","3.4","+1.0","0.0",3,2017
"28","-3.9","-0.1","4.1","+0.3","0.0",3,2017
"29","-1.5","0.6","4.9","+0.8","0.3",3,2017
"30","-3.1","-1.2","0.6","-1.3","10.0",3,2017
"31","-8.2","-5.2","-2.3","-5.6","0.7",3,2017
