"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-1.1","1.0","4.0","+2.5","4.8",11,2012
"2","-0.5","1.6","4.4","+3.5","0.0",11,2012
"3","-1.0","0.2","3.7","+2.4","0.0",11,2012
"4","-0.8","-0.4","0.3","+2.2","0.0",11,2012
"5","-1.7","-0.4","0.3","+2.5","11.6",11,2012
"6","-4.5","-1.5","2.1","+1.7","0.9",11,2012
"7","-6.0","-3.8","-0.4","-0.2","1.2",11,2012
"8","-0.4","0.5","1.1","+4.4","9.4",11,2012
"9","0.2","1.3","3.1","+5.5","0.7",11,2012
"10","-0.5","0.5","2.7","+5.0","0.6",11,2012
"11","-2.8","0.2","2.7","+5.0","5.6",11,2012
"12","-4.6","-4.0","-2.8","+1.1","1.0",11,2012
"13","-5.9","-4.4","-2.7","+1.0","3.1",11,2012
"14","-3.0","-0.8","0.5","+4.9","0.2",11,2012
"15","-2.5","-1.6","-0.6","+4.3","0.7",11,2012
"16","-5.1","-4.0","-2.5","+2.2","1.2",11,2012
"17","-7.0","-6.0","-4.4","+0.5","6.9",11,2012
"18","-6.5","-5.7","-3.9","+1.0","0.4",11,2012
"19","-5.7","-3.0","-0.9","+4.0","0.0",11,2012
"20","-0.9","-0.3","0.3","+6.9","0.0",11,2012
"21","-0.6","-0.2","0.4","+7.2","0.0",11,2012
"22","-4.0","-1.9","0.3","+5.7","0.1",11,2012
"23","-4.0","0.0","1.9","+7.8","1.1",11,2012
"24","-1.0","0.1","0.7","+8.1","1.1",11,2012
"25","-5.6","-2.2","0.3","+6.0","1.9",11,2012
"26","-9.8","-6.9","-4.5","+1.5","0.2",11,2012
"27","-8.1","-7.0","-4.9","+1.6","0.6",11,2012
"28","-14.0","-10.8","-8.0","-2.0","3.8",11,2012
"29","-18.0","-16.7","-13.9","-7.7","1.5",11,2012
"30","-21.3","-20.0","-17.9","-10.9","0.3",11,2012
