"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-29.6","-27.5","-24.1","-14.9","0.2",2,2012
"2","-25.9","-20.9","-15.7","-8.3","0.4",2,2012
"3","-23.7","-18.6","-12.1","-6.0","0.5",2,2012
"4","-14.5","-12.1","-10.5","+0.4","0.5",2,2012
"5","-12.6","-11.3","-8.8","+1.2","1.0",2,2012
"6","-21.2","-18.2","-12.1","-5.8","0.0",2,2012
"7","-24.4","-19.6","-15.0","-7.3","0.0",2,2012
"8","-19.6","-16.6","-12.5","-4.4","0.0",2,2012
"9","-16.1","-13.4","-10.5","-1.3","0.0",2,2012
"10","-22.4","-17.2","-10.3","-5.2","0.0",2,2012
"11","-18.5","-12.8","-4.8","-0.9","0.0",2,2012
"12","-13.4","-10.2","-6.0","+1.6","0.0",2,2012
"13","-15.9","-11.1","-5.0","+0.5","0.0",2,2012
"14","-17.9","-12.9","-7.5","-1.4","0.0",2,2012
"15","-18.3","-13.1","-8.0","-1.8","0.0",2,2012
"16","-19.1","-13.7","-8.3","-2.5","0.0",2,2012
"17","-20.3","-14.5","-8.1","-3.5","0.0",2,2012
"18","-20.2","-12.9","-4.2","-2.1","0.0",2,2012
"19","-14.0","-8.8","-2.3","+1.8","0.0",2,2012
"20","-14.3","-9.3","-2.7","+1.1","0.0",2,2012
"21","-13.8","-8.9","-2.5","+1.3","0.0",2,2012
"22","-14.9","-8.3","-0.3","+1.7","0.0",2,2012
"23","-9.0","-6.8","-3.5","+2.9","0.0",2,2012
"24","-11.7","-7.8","-2.0","+1.7","0.0",2,2012
"25","-16.3","-10.1","-4.1","-0.9","0.0",2,2012
"26","-16.6","-11.4","-4.5","-2.4","0.0",2,2012
"27","-17.5","-12.8","-6.4","-4.1","0.0",2,2012
"28","-19.4","-13.9","-6.0","-5.5","0.0",2,2012
"29","-15.6","-9.5","-0.9","-1.3","0.0",2,2012
