"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.8","2.8","6.5","-4.1","0.0",10,2013
"2","-0.2","1.2","3.0","-5.6","1.0",10,2013
"3","-0.1","0.7","1.7","-5.9","0.0",10,2013
"4","-0.7","0.3","1.6","-6.1","1.0",10,2013
"5","0.2","1.2","2.5","-5.0","0.0",10,2013
"6","-2.1","1.0","6.6","-5.0","0.0",10,2013
"7","-1.4","2.2","5.9","-3.6","0.0",10,2013
"8","4.4","6.3","8.2","+0.7","2.7",10,2013
"9","-0.1","1.1","4.4","-4.3","0.0",10,2013
"10","-1.9","0.4","4.0","-4.8","0.0",10,2013
"11","-3.3","-0.4","3.1","-5.3","0.4",10,2013
"12","1.5","6.7","9.8","+2.0","1.0",10,2013
"13","2.1","3.4","7.8","-1.0","2.3",10,2013
"14","0.2","2.2","3.8","-2.0","0.0",10,2013
"15","-1.0","0.0","2.3","-3.9","0.8",10,2013
"16","-1.5","2.0","5.8","-1.7","0.3",10,2013
"17","4.9","5.8","6.4","+2.4","6.0",10,2013
"18","-1.3","0.4","4.9","-2.7","2.0",10,2013
"19","-5.8","-3.2","-1.2","-6.0","0.5",10,2013
"20","-1.2","4.6","8.8","+2.1","1.5",10,2013
"21","-2.7","0.0","5.6","-2.2","3.0",10,2013
"22","-2.2","-1.1","1.4","-3.0","0.3",10,2013
"23","-3.7","-2.6","-1.2","-4.2","0.0",10,2013
"24","-6.9","-4.2","-1.4","-5.5","4.0",10,2013
"25","-2.7","0.5","1.8","-0.5","1.0",10,2013
"26","0.7","2.7","4.4","+2.0","1.0",10,2013
"27","3.3","4.6","6.9","+4.3","0.0",10,2013
"28","3.6","4.4","5.7","+4.4","3.5",10,2013
"29","3.4","4.7","6.7","+5.1","0.0",10,2013
"30","6.0","8.5","10.9","+9.2","0.0",10,2013
"31","6.7","8.0","9.8","+9.1","0.1",10,2013
