"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-3.5","-2.1","2.0","+6.4","0.3",3,2006
"2","-10.6","-8.0","-3.3","+0.2","0.0",3,2006
"3","-12.0","-10.1","-7.4","-2.1","0.6",3,2006
"4","-10.8","-7.6","-3.3","+0.1","0.7",3,2006
"5","-9.6","-7.6","-3.9","-0.2","2.8",3,2006
"6","-9.1","-6.9","-4.2","+0.2","4.6",3,2006
"7","-10.0","-7.4","-3.9","-0.6","1.7",3,2006
"8","-10.5","-7.4","-3.5","-0.9","4.6",3,2006
"9","-3.6","-0.7","4.1","+5.6","0.0",3,2006
"10","1.2","2.3","4.1","+8.3","0.1",3,2006
"11","-6.3","-2.2","3.1","+3.5","15.2",3,2006
"12","-11.9","-6.4","-0.2","-1.0","0.8",3,2006
"13","-7.0","-3.7","1.0","+1.4","0.0",3,2006
"14","-8.9","-4.7","-0.1","+0.1","0.0",3,2006
"15","-7.7","-2.1","4.3","+2.4","0.0",3,2006
"16","-3.8","-0.1","3.5","+4.1","0.0",3,2006
"17","-6.2","-2.9","0.7","+1.0","0.0",3,2006
"18","-6.2","-3.7","-0.7","-0.1","0.0",3,2006
"19","-4.5","-1.4","3.4","+2.0","0.0",3,2006
"20","-3.8","1.2","7.5","+4.3","0.0",3,2006
"21","1.3","3.1","5.2","+5.9","0.0",3,2006
"22","-5.6","-2.4","4.2","+0.1","4.8",3,2006
"23","-9.6","-5.6","-0.9","-3.4","0.0",3,2006
"24","-8.8","-4.4","4.4","-2.5","3.0",3,2006
"25","2.3","4.6","7.0","+6.2","0.0",3,2006
"26","-6.8","-4.1","2.3","-2.8","0.0",3,2006
"27","-6.5","-3.6","0.1","-2.6","0.0",3,2006
"28","-8.6","-6.1","-2.7","-5.4","0.3",3,2006
"29","-7.7","-4.7","-0.5","-4.3","0.0",3,2006
"30","-1.6","1.2","3.0","+1.3","2.9",3,2006
"31","1.2","1.9","2.9","+1.7","0.4",3,2006
