"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-9.3","-7.6","-6.5","+5.0","0.0",1,2009
"2","-13.2","-9.8","-6.4","+3.0","0.0",1,2009
"3","-13.9","-11.7","-9.7","+1.2","1.4",1,2009
"4","-17.8","-16.3","-13.8","-3.3","0.0",1,2009
"5","-22.5","-18.7","-15.3","-5.6","0.3",1,2009
"6","-19.4","-17.4","-15.2","-4.2","0.0",1,2009
"7","-19.5","-16.6","-12.0","-3.3","0.3",1,2009
"8","-14.2","-13.3","-12.1","+0.1","0.0",1,2009
"9","-16.0","-14.2","-11.7","-0.7","0.0",1,2009
"10","-17.0","-14.7","-11.9","-1.1","0.9",1,2009
"11","-19.6","-17.5","-14.3","-3.9","0.0",1,2009
"12","-18.7","-15.3","-10.8","-1.6","0.0",1,2009
"13","-18.0","-15.4","-12.6","-1.7","0.0",1,2009
"14","-12.6","-11.3","-10.3","+2.5","6.2",1,2009
"15","-12.3","-5.0","0.5","+8.8","2.8",1,2009
"16","-10.6","-7.4","-0.3","+6.5","9.8",1,2009
"17","-13.9","-11.1","-9.3","+2.8","4.1",1,2009
"18","-12.0","-11.1","-9.7","+2.8","0.0",1,2009
"19","-14.3","-12.7","-10.2","+1.2","0.0",1,2009
"20","-15.4","-14.2","-12.2","-0.3","2.0",1,2009
"21","-17.2","-15.9","-14.7","-2.0","1.6",1,2009
"22","-16.2","-15.1","-12.1","-1.2","0.9",1,2009
"23","-16.0","-11.3","-3.9","+2.6","1.3",1,2009
"24","-5.6","-3.9","-1.7","+10.0","0.0",1,2009
"25","-5.0","-3.2","-1.7","+10.7","0.0",1,2009
"26","-7.0","-5.4","-3.6","+8.5","0.2",1,2009
"27","-14.0","-10.6","-6.6","+3.2","0.0",1,2009
"28","-11.9","-9.2","-6.0","+4.6","3.6",1,2009
"29","-20.6","-18.0","-10.6","-4.3","3.1",1,2009
"30","-24.5","-22.9","-20.6","-9.2","1.7",1,2009
"31","-23.2","-20.1","-16.1","-6.5","4.4",1,2009
