"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-13.9","-11.1","-7.8","+1.5","0.3",2,2011
"2","-21.7","-16.5","-11.4","-3.9","0.0",2,2011
"3","-15.2","-12.5","-9.7","+0.1","0.0",2,2011
"4","-11.8","-9.6","-7.5","+2.9","0.4",2,2011
"5","-11.2","-9.8","-7.4","+2.7","0.0",2,2011
"6","-10.3","-9.0","-6.1","+3.4","0.0",2,2011
"7","-11.8","-9.0","-6.9","+3.3","2.6",2,2011
"8","-13.4","-10.1","-7.5","+2.1","3.5",2,2011
"9","-17.7","-15.3","-12.0","-3.2","1.6",2,2011
"10","-18.8","-14.9","-11.3","-2.9","2.1",2,2011
"11","-16.7","-15.5","-13.4","-3.6","2.2",2,2011
"12","-19.2","-16.4","-11.0","-4.6","0.6",2,2011
"13","-18.4","-15.1","-10.9","-3.5","0.0",2,2011
"14","-20.4","-16.9","-13.6","-5.4","0.0",2,2011
"15","-16.8","-15.4","-12.6","-4.1","3.3",2,2011
"16","-21.5","-18.1","-15.0","-6.9","2.8",2,2011
"17","-22.6","-20.1","-16.5","-9.1","4.1",2,2011
"18","-25.9","-22.8","-18.9","-12.0","0.9",2,2011
"19","-24.6","-21.5","-16.8","-10.9","0.2",2,2011
"20","-27.6","-22.7","-17.6","-12.3","0.2",2,2011
"21","-28.7","-22.3","-15.6","-12.1","0.0",2,2011
"22","-25.5","-20.5","-14.3","-10.5","0.0",2,2011
"23","-17.2","-14.6","-11.0","-4.9","0.0",2,2011
"24","-15.0","-11.6","-6.5","-2.1","0.0",2,2011
"25","-16.7","-13.2","-8.2","-4.0","0.0",2,2011
"26","-18.9","-13.6","-7.1","-4.6","0.0",2,2011
"27","-17.6","-12.0","-5.1","-3.3","0.0",2,2011
"28","-16.2","-11.6","-5.8","-3.2","0.0",2,2011
"29","","","","","",2,2011
