"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","10.6","12.7","16.2","-6.2","0.5",7,2014
"2","10.0","16.0","23.3","-2.9","0.0",7,2014
"3","13.2","19.6","24.6","+0.6","0.0",7,2014
"4","11.7","20.6","26.9","+1.5","0.0",7,2014
"5","14.4","21.4","29.8","+2.3","5.0",7,2014
"6","18.0","22.4","27.8","+3.3","0.0",7,2014
"7","15.6","19.7","24.7","+0.5","1.0",7,2014
"8","13.1","16.9","20.7","-2.3","0.0",7,2014
"9","13.1","17.1","21.3","-2.1","0.0",7,2014
"10","11.6","17.6","24.0","-1.6","0.0",7,2014
"11","10.4","13.0","17.6","-6.3","0.0",7,2014
"12","7.4","8.7","12.4","-10.6","10.5",7,2014
"13","8.3","9.4","10.7","-9.9","10.0",7,2014
"14","8.2","12.7","19.0","-6.6","12.0",7,2014
"15","10.4","16.4","22.3","-2.8","0.0",7,2014
"16","14.2","20.2","26.7","+1.0","0.0",7,2014
"17","10.5","14.0","23.9","-5.2","14.0",7,2014
"18","6.9","9.7","13.8","-9.5","0.0",7,2014
"19","7.2","9.6","11.7","-9.5","2.0",7,2014
"20","7.5","8.9","10.9","-10.2","9.0",7,2014
"21","8.3","9.6","10.7","-9.5","21.0",7,2014
"22","10.0","12.3","16.6","-6.7","13.0",7,2014
"23","12.1","14.1","19.8","-4.8","12.0",7,2014
"24","12.4","14.2","17.7","-4.7","0.0",7,2014
"25","7.4","10.4","14.8","-8.4","0.0",7,2014
"26","8.3","11.0","14.1","-7.7","0.5",7,2014
"27","7.0","9.5","13.8","-9.2","2.5",7,2014
"28","9.9","11.3","13.6","-7.3","0.3",7,2014
"29","10.1","13.7","18.8","-4.8","0.0",7,2014
"30","10.9","15.7","21.3","-2.7","0.0",7,2014
"31","15.3","18.0","23.4","-0.3","0.9",7,2014
