"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","10.1","16.6","23.2","+3.8","0.0",9,2017
"2","12.1","18.9","26.2","+6.3","0.0",9,2017
"3","13.3","19.5","26.0","+7.1","0.0",9,2017
"4","8.4","11.7","20.7","-0.4","1.1",9,2017
"5","7.0","7.8","8.6","-4.1","1.2",9,2017
"6","5.5","8.7","11.3","-3.0","0.0",9,2017
"7","2.3","9.6","16.9","-1.9","0.0",9,2017
"8","5.8","11.2","16.2","-0.1","0.0",9,2017
"9","8.0","10.4","13.4","-0.6","14.0",9,2017
"10","6.4","9.3","12.3","-1.5","1.0",9,2017
"11","3.6","4.8","6.9","-5.8","3.0",9,2017
"12","2.3","4.4","6.6","-6.0","2.0",9,2017
"13","0.9","4.3","8.3","-5.9","0.0",9,2017
"14","7.9","15.2","24.8","+5.2","0.0",9,2017
"15","15.0","17.7","20.8","+7.9","0.0",9,2017
"16","10.8","17.2","25.1","+7.6","0.0",9,2017
"17","9.7","13.8","20.1","+4.4","0.0",9,2017
"18","8.4","11.2","13.7","+2.0","0.0",9,2017
"19","6.0","9.4","14.9","+0.4","0.3",9,2017
"20","11.3","15.5","18.4","+6.7","0.3",9,2017
"21","7.4","10.2","15.0","+1.5","3.0",9,2017
"22","5.1","7.0","10.3","-1.5","0.0",9,2017
"23","4.1","5.8","9.3","-2.5","0.0",9,2017
"24","2.4","4.3","5.8","-3.8","2.5",9,2017
"25","-1.9","3.2","7.0","-4.7","0.0",9,2017
"26","2.2","3.5","6.8","-4.3","0.0",9,2017
"27","-0.7","3.3","8.4","-4.3","0.0",9,2017
"28","0.4","2.8","8.4","-4.6","0.0",9,2017
"29","1.6","3.8","6.1","-3.5","2.3",9,2017
"30","4.0","5.1","6.8","-2.0","2.0",9,2017
