"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","11.2","13.7","18.1","+0.9","2.8",9,2012
"2","5.0","6.8","11.3","-5.8","4.3",9,2012
"3","4.8","5.9","7.3","-6.5","1.8",9,2012
"4","6.0","10.0","16.4","-2.1","1.2",9,2012
"5","5.0","11.4","19.0","-0.5","0.0",9,2012
"6","5.6","12.7","20.1","+1.0","1.0",9,2012
"7","10.0","14.5","19.7","+3.0","0.4",9,2012
"8","15.8","18.1","23.8","+6.8","0.0",9,2012
"9","11.5","15.3","19.2","+4.3","0.4",9,2012
"10","7.4","12.5","18.7","+1.7","0.0",9,2012
"11","8.1","10.9","15.2","+0.3","0.0",9,2012
"12","6.0","7.2","9.1","-3.2","3.9",9,2012
"13","6.3","7.2","9.0","-3.0","1.3",9,2012
"14","5.0","7.0","10.9","-3.0","4.4",9,2012
"15","5.4","7.4","10.4","-2.4","8.8",9,2012
"16","8.5","12.5","20.3","+2.9","7.0",9,2012
"17","9.5","12.9","15.8","+3.5","7.8",9,2012
"18","7.6","8.9","9.9","-0.3","3.4",9,2012
"19","7.2","9.7","14.5","+0.7","0.0",9,2012
"20","8.9","12.7","18.5","+3.9","0.0",9,2012
"21","7.3","12.4","19.7","+3.7","0.0",9,2012
"22","11.2","13.6","17.5","+5.1","0.0",9,2012
"23","10.0","14.0","19.3","+5.7","0.0",9,2012
"24","6.3","12.9","19.4","+4.8","0.0",9,2012
"25","10.1","11.4","15.8","+3.5","2.8",9,2012
"26","6.5","8.3","10.8","+0.5","2.0",9,2012
"27","5.2","8.3","11.3","+0.7","0.0",9,2012
"28","5.6","8.6","13.8","+1.2","0.0",9,2012
"29","3.0","8.9","16.5","+1.6","0.0",9,2012
"30","9.3","12.3","16.9","+5.2","0.1",9,2012
