"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","7.5","10.3","13.7","-7.2","0.0",8,2006
"2","8.7","11.5","13.9","-5.9","0.0",8,2006
"3","9.4","12.3","15.9","-5.0","0.0",8,2006
"4","11.3","13.7","18.0","-3.4","0.0",8,2006
"5","10.2","14.7","18.1","-2.3","0.0",8,2006
"6","10.9","15.1","19.2","-1.8","0.0",8,2006
"7","10.1","14.1","18.3","-2.6","0.0",8,2006
"8","10.0","13.8","17.6","-2.8","0.0",8,2006
"9","7.5","13.6","18.3","-2.9","0.0",8,2006
"10","7.9","13.1","17.8","-3.2","1.1",8,2006
"11","11.1","16.1","22.6","-0.1","0.0",8,2006
"12","13.1","16.0","20.4","0.0","2.3",8,2006
"13","11.4","14.3","18.5","-1.6","0.3",8,2006
"14","8.7","12.9","17.6","-2.8","0.0",8,2006
"15","8.6","14.0","19.1","-1.6","0.0",8,2006
"16","9.3","16.4","23.0","+1.0","0.0",8,2006
"17","14.7","19.5","26.3","+4.3","0.0",8,2006
"18","16.4","20.9","25.3","+5.8","0.0",8,2006
"19","13.2","19.7","26.1","+4.8","0.0",8,2006
"20","17.4","21.4","25.1","+6.7","0.0",8,2006
"21","15.1","17.9","22.4","+3.3","3.4",8,2006
"22","13.4","15.8","19.5","+1.4","0.0",8,2006
"23","12.2","15.8","20.3","+1.6","0.0",8,2006
"24","9.6","16.5","23.0","+2.5","0.0",8,2006
"25","10.8","16.9","22.6","+3.0","0.0",8,2006
"26","12.2","17.6","24.3","+3.9","0.9",8,2006
"27","13.2","17.8","25.0","+4.3","5.4",8,2006
"28","12.0","15.0","19.7","+1.7","4.2",8,2006
"29","10.7","13.4","15.5","+0.3","0.0",8,2006
"30","6.8","11.9","17.4","-1.0","0.0",8,2006
"31","9.4","13.2","17.4","+0.5","2.1",8,2006
