"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-16.9","-12.7","-7.3","-4.6","0.0",3,2011
"2","-18.4","-13.8","-7.7","-6.0","0.0",3,2011
"3","-16.2","-11.1","-6.3","-3.6","0.0",3,2011
"4","-10.7","-8.6","-5.0","-1.4","0.0",3,2011
"5","-15.2","-11.5","-7.5","-4.6","0.0",3,2011
"6","-13.0","-9.8","-4.8","-3.2","0.8",3,2011
"7","-6.0","-3.5","-1.3","+2.8","0.7",3,2011
"8","-13.8","-8.9","-5.8","-2.8","0.0",3,2011
"9","-11.9","-7.8","-2.9","-2.0","0.0",3,2011
"10","-8.5","-6.2","-3.2","-0.7","0.0",3,2011
"11","-6.5","-2.6","3.7","+2.6","0.0",3,2011
"12","-10.3","-3.9","3.4","+1.0","0.0",3,2011
"13","-9.9","-5.6","-0.6","-1.0","0.0",3,2011
"14","-6.8","-4.7","-2.8","-0.4","1.1",3,2011
"15","-8.0","-3.5","1.7","+0.5","0.0",3,2011
"16","-3.7","-1.5","2.1","+2.3","7.4",3,2011
"17","-7.4","-3.3","-0.5","+0.2","0.3",3,2011
"18","-10.5","-5.6","-0.5","-2.4","0.0",3,2011
"19","-12.9","-7.8","-2.2","-4.9","0.0",3,2011
"20","-13.6","-8.1","-1.8","-5.5","0.0",3,2011
"21","-10.2","-4.5","3.1","-2.1","0.0",3,2011
"22","-11.1","-3.9","2.9","-1.8","0.0",3,2011
"23","-8.3","-2.3","3.4","-0.5","0.0",3,2011
"24","-0.3","1.5","4.1","+3.0","0.0",3,2011
"25","-1.4","0.0","1.6","+1.3","1.0",3,2011
"26","-4.7","-3.6","-0.9","-2.6","0.0",3,2011
"27","-7.6","-6.6","-4.4","-5.9","1.6",3,2011
"28","-9.3","-6.0","-1.6","-5.6","0.2",3,2011
"29","-8.3","-4.0","1.2","-3.8","0.0",3,2011
"30","-10.5","-4.9","0.4","-5.0","0.0",3,2011
"31","-8.9","-3.6","2.3","-4.0","0.4",3,2011
