"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-4.5","-2.5","0.9","+6.0","0.0",3,2002
"2","-2.5","-1.0","0.2","+7.2","1.4",3,2002
"3","-1.1","0.4","3.7","+8.4","0.0",3,2002
"4","-3.4","-1.9","0.5","+5.8","1.2",3,2002
"5","-7.2","-4.7","-1.9","+2.7","2.7",3,2002
"6","-5.8","-4.0","-2.1","+3.1","0.4",3,2002
"7","-3.6","-0.3","2.2","+6.5","2.1",3,2002
"8","1.8","3.5","6.2","+10.0","1.4",3,2002
"9","-3.6","-0.8","3.0","+5.5","3.1",3,2002
"10","-6.6","-4.8","-2.8","+1.2","0.3",3,2002
"11","-4.7","-0.7","2.7","+5.0","0.0",3,2002
"12","-5.2","-2.5","1.5","+2.9","1.6",3,2002
"13","-9.0","-5.6","-2.0","-0.5","0.0",3,2002
"14","-8.7","-4.4","0.3","+0.4","0.0",3,2002
"15","-3.1","0.7","5.5","+5.2","2.7",3,2002
"16","-2.9","0.9","4.9","+5.1","0.5",3,2002
"17","-6.8","-5.3","-2.9","-1.4","0.4",3,2002
"18","-6.8","-2.8","3.3","+0.8","0.0",3,2002
"19","0.0","2.3","5.1","+5.7","0.0",3,2002
"20","1.6","4.8","9.3","+7.9","0.0",3,2002
"21","-1.9","3.6","8.5","+6.4","0.0",3,2002
"22","-1.4","3.3","6.8","+5.8","0.0",3,2002
"23","0.0","4.4","8.9","+6.6","0.0",3,2002
"24","-1.1","2.2","5.8","+4.1","0.0",3,2002
"25","-2.9","-0.8","2.8","+0.8","0.0",3,2002
"26","-5.1","-2.6","1.2","-1.3","0.7",3,2002
"27","-4.4","-0.6","4.6","+0.4","0.0",3,2002
"28","-3.2","-1.4","1.4","-0.7","0.0",3,2002
"29","-9.8","-4.1","1.4","-3.7","0.0",3,2002
"30","-6.2","-3.5","0.0","-3.4","0.3",3,2002
"31","-7.6","-5.9","-3.2","-6.1","5.0",3,2002
