"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-12.0","-8.7","-3.0","+0.6","2.0",12,2016
"2","-18.1","-15.5","-12.0","-6.1","0.2",12,2016
"3","-17.2","-15.7","-14.0","-6.1","0.0",12,2016
"4","-16.0","-14.8","-11.6","-5.1","9.0",12,2016
"5","-16.6","-14.4","-11.7","-4.6","0.5",12,2016
"6","-17.7","-13.8","-8.9","-3.8","0.7",12,2016
"7","-11.5","-10.3","-7.9","-0.2","0.7",12,2016
"8","-21.2","-17.0","-10.1","-6.8","0.5",12,2016
"9","-22.6","-20.1","-17.1","-9.7","0.6",12,2016
"10","-20.3","-15.1","-8.6","-4.6","0.7",12,2016
"11","-12.1","-8.1","-6.6","+2.5","1.3",12,2016
"12","-18.1","-16.7","-12.1","-6.0","0.0",12,2016
"13","-17.5","-16.0","-14.5","-5.2","0.0",12,2016
"14","-18.4","-16.3","-12.9","-5.4","0.0",12,2016
"15","-18.1","-17.1","-15.8","-6.1","0.0",12,2016
"16","-20.5","-18.5","-16.3","-7.4","0.0",12,2016
"17","-22.3","-20.6","-18.1","-9.4","0.4",12,2016
"18","-25.3","-22.3","-20.1","-11.0","0.0",12,2016
"19","-26.0","-21.3","-19.1","-9.9","0.8",12,2016
"20","-33.1","-31.4","-26.0","-19.9","0.2",12,2016
"21","-31.5","-26.4","-20.7","-14.8","3.0",12,2016
"22","-29.4","-25.7","-22.0","-14.0","2.0",12,2016
"23","-31.3","-22.3","-13.9","-10.6","0.2",12,2016
"24","-14.5","-12.6","-10.1","-0.8","2.0",12,2016
"25","-12.0","-10.2","-8.3","+1.7","0.0",12,2016
"26","-12.2","-10.4","-8.4","+1.5","0.0",12,2016
"27","-12.5","-10.6","-8.3","+1.4","0.0",12,2016
"28","-8.4","-6.9","-5.8","+5.2","0.0",12,2016
"29","-6.6","-3.9","-2.5","+8.2","0.7",12,2016
"30","-6.2","-4.9","-3.6","+7.3","0.0",12,2016
"31","-5.9","-5.4","-4.9","+6.8","0.7",12,2016
