"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-2.5","-0.4","2.5","+2.1","0.0",11,2003
"2","-1.2","0.1","1.4","+2.9","0.3",11,2003
"3","-8.5","-5.2","-1.0","-2.0","0.0",11,2003
"4","-9.8","-6.4","-1.1","-2.9","0.0",11,2003
"5","-9.7","-6.3","-1.1","-2.5","0.0",11,2003
"6","-8.9","-2.7","3.4","+1.4","0.0",11,2003
"7","-1.9","-0.7","1.8","+3.7","0.0",11,2003
"8","-1.8","-1.0","-0.3","+3.7","0.0",11,2003
"9","-2.1","-1.4","-0.4","+3.6","0.2",11,2003
"10","-3.4","-1.8","-0.3","+3.5","0.0",11,2003
"11","-1.7","-0.5","0.9","+5.0","0.3",11,2003
"12","-6.2","-3.7","-1.2","+2.1","0.0",11,2003
"13","-3.6","-3.0","-1.5","+3.0","0.0",11,2003
"14","-5.3","-3.9","-2.5","+2.4","2.2",11,2003
"15","-13.5","-10.0","-4.5","-3.5","0.3",11,2003
"16","-11.6","-9.0","-5.4","-2.3","0.0",11,2003
"17","-15.4","-11.4","-7.3","-4.5","0.0",11,2003
"18","-14.7","-9.5","-3.5","-2.4","0.0",11,2003
"19","-4.5","-3.3","-1.4","+4.0","0.4",11,2003
"20","-10.0","-6.2","-2.1","+1.3","0.2",11,2003
"21","-9.4","-6.6","-5.0","+1.1","0.0",11,2003
"22","-11.9","-10.5","-8.1","-2.6","1.6",11,2003
"23","-11.6","-9.4","-7.6","-1.3","2.1",11,2003
"24","-17.3","-15.4","-11.4","-7.2","1.0",11,2003
"25","-18.5","-16.5","-13.2","-8.1","0.0",11,2003
"26","-14.8","-6.4","-2.6","+2.1","2.1",11,2003
"27","-10.9","-7.1","-2.7","+1.5","0.3",11,2003
"28","-16.9","-13.6","-10.7","-4.9","0.0",11,2003
"29","-12.4","-10.3","-7.4","-1.4","0.0",11,2003
"30","-7.7","-6.3","-4.5","+2.7","0.9",11,2003
