"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-18.6","-14.2","-11.5","+1.4","0.0",2,2008
"2","-23.4","-19.6","-14.3","-4.1","0.0",2,2008
"3","-19.0","-13.9","-10.7","+1.6","0.3",2,2008
"4","-12.5","-11.2","-8.4","+4.2","0.5",2,2008
"5","-18.2","-12.7","-7.9","+2.6","0.0",2,2008
"6","-18.4","-12.8","-6.4","+2.4","0.0",2,2008
"7","-14.8","-11.5","-9.0","+3.6","0.0",2,2008
"8","-13.3","-11.8","-10.1","+3.2","0.5",2,2008
"9","-23.5","-20.0","-12.4","-5.1","0.2",2,2008
"10","-22.6","-17.6","-11.5","-2.9","0.7",2,2008
"11","-12.4","-11.5","-10.3","+3.1","1.0",2,2008
"12","-11.9","-10.6","-10.0","+3.9","1.4",2,2008
"13","-19.1","-13.9","-9.4","+0.4","0.0",2,2008
"14","-15.0","-10.4","-6.7","+3.8","0.0",2,2008
"15","-15.6","-11.3","-6.3","+2.7","0.0",2,2008
"16","-20.5","-14.2","-6.0","-0.4","0.0",2,2008
"17","-15.3","-11.0","-6.8","+2.6","1.7",2,2008
"18","-16.9","-11.8","-9.5","+1.6","0.0",2,2008
"19","-11.4","-8.0","-5.8","+5.2","0.0",2,2008
"20","-16.5","-13.1","-9.3","-0.1","0.0",2,2008
"21","-23.9","-17.2","-9.7","-4.4","0.0",2,2008
"22","-14.5","-11.1","-7.1","+1.5","0.0",2,2008
"23","-9.3","-4.7","-1.6","+7.6","0.0",2,2008
"24","-8.8","-6.5","-3.7","+5.6","0.3",2,2008
"25","-4.2","-1.8","1.9","+10.0","0.4",2,2008
"26","-1.9","0.6","4.4","+12.2","0.0",2,2008
"27","-3.6","-1.0","1.4","+10.3","0.5",2,2008
"28","0.0","2.8","5.7","+13.8","0.0",2,2008
"29","-5.5","-2.6","1.4","+8.3","0.2",2,2008
