"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.2","14.9","21.7","+2.7","2.7",9,2009
"2","6.2","7.6","10.0","-4.4","7.0",9,2009
"3","1.6","5.7","10.5","-6.0","0.0",9,2009
"4","4.4","7.5","11.8","-4.0","0.0",9,2009
"5","-0.6","5.5","12.7","-5.8","0.0",9,2009
"6","-0.4","6.2","14.0","-4.8","0.0",9,2009
"7","-0.4","6.7","14.7","-4.1","0.0",9,2009
"8","1.0","7.5","15.2","-3.0","0.0",9,2009
"9","5.2","9.8","14.4","-0.5","0.0",9,2009
"10","5.5","12.4","20.2","+2.3","0.0",9,2009
"11","4.4","12.4","20.1","+2.6","0.0",9,2009
"12","11.5","13.8","18.2","+4.2","3.1",9,2009
"13","8.7","11.5","14.5","+2.2","1.9",9,2009
"14","3.8","7.0","11.0","-2.1","0.0",9,2009
"15","3.5","5.2","9.0","-3.7","2.3",9,2009
"16","5.4","8.5","13.5","-0.1","0.0",9,2009
"17","1.9","7.0","12.8","-1.4","2.1",9,2009
"18","2.2","5.0","10.4","-3.2","8.5",9,2009
"19","4.0","7.0","12.0","-1.0","0.0",9,2009
"20","4.1","9.9","17.4","+2.2","0.0",9,2009
"21","0.8","6.8","13.1","-0.7","0.0",9,2009
"22","-0.5","6.2","15.3","-1.1","0.0",9,2009
"23","5.5","7.7","12.3","+0.7","3.4",9,2009
"24","4.4","6.9","10.9","+0.1","0.0",9,2009
"25","5.3","8.7","14.2","+2.1","1.4",9,2009
"26","9.5","12.1","16.2","+5.7","0.0",9,2009
"27","11.8","13.9","17.0","+7.7","0.0",9,2009
"28","8.6","12.0","15.6","+6.1","0.5",9,2009
"29","7.3","9.1","14.7","+3.4","0.8",9,2009
"30","9.0","10.4","12.2","+4.9","0.0",9,2009
