"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-5.2","-3.8","-1.2","-1.0","0.2",11,2012
"2","-9.0","-6.5","-3.3","-3.3","0.0",11,2012
"3","-4.8","-2.1","0.7","+1.4","0.9",11,2012
"4","-1.6","1.2","4.3","+5.1","0.3",11,2012
"5","-2.9","-0.8","0.5","+3.4","0.6",11,2012
"6","-9.6","-7.3","-2.8","-2.8","0.6",11,2012
"7","-10.0","-8.6","-7.3","-3.8","1.6",11,2012
"8","-12.9","-11.2","-8.4","-6.0","1.0",11,2012
"9","-15.7","-12.8","-8.7","-7.3","0.5",11,2012
"10","-19.4","-15.1","-9.4","-9.3","0.0",11,2012
"11","-10.6","-6.3","-2.5","-0.2","1.3",11,2012
"12","-9.3","-5.3","-2.6","+1.1","0.3",11,2012
"13","-5.4","-2.3","2.4","+4.4","2.1",11,2012
"14","-6.8","-4.4","-0.5","+2.6","3.0",11,2012
"15","-7.2","-4.6","-1.4","+2.7","1.0",11,2012
"16","-3.2","-1.7","-0.1","+5.8","0.0",11,2012
"17","-4.4","-1.9","0.0","+5.9","3.2",11,2012
"18","-5.6","-4.2","-2.6","+3.9","5.2",11,2012
"19","-4.5","-2.5","0.3","+5.8","1.2",11,2012
"20","-13.0","-9.3","-4.3","-0.7","3.0",11,2012
"21","-13.6","-7.7","-5.0","+1.1","0.4",11,2012
"22","-5.8","-4.8","-3.7","+4.3","0.8",11,2012
"23","-7.6","-5.4","-3.5","+3.9","0.5",11,2012
"24","-13.4","-10.1","-5.4","-0.5","0.2",11,2012
"25","-10.7","-7.6","-3.0","+2.2","5.1",11,2012
"26","-11.3","-4.9","-2.9","+5.1","5.0",11,2012
"27","-16.8","-15.8","-11.1","-5.6","0.6",11,2012
"28","-22.2","-19.0","-15.7","-8.5","0.6",11,2012
"29","-29.6","-26.4","-22.2","-15.7","0.0",11,2012
"30","-26.8","-20.6","-14.9","-9.7","1.9",11,2012
