"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.0","4.4","8.6","+7.8","0.0",11,2006
"2","-1.6","5.1","10.5","+8.8","2.6",11,2006
"3","-5.0","-3.7","-1.2","+0.4","3.7",11,2006
"4","-10.7","-6.5","-3.7","-2.1","0.0",11,2006
"5","-7.2","-2.4","6.0","+2.3","0.0",11,2006
"6","-6.3","-0.4","4.5","+4.6","0.0",11,2006
"7","-0.8","0.6","3.1","+5.9","0.0",11,2006
"8","-7.5","-3.7","0.6","+1.9","0.0",11,2006
"9","-9.2","-6.0","-1.1","-0.1","0.0",11,2006
"10","-4.2","4.5","9.7","+10.7","0.5",11,2006
"11","-0.1","2.1","7.8","+8.6","2.8",11,2006
"12","-1.6","-0.2","1.1","+6.5","1.7",11,2006
"13","0.5","3.5","7.3","+10.5","0.3",11,2006
"14","-6.2","-1.1","5.3","+6.2","0.0",11,2006
"15","-2.2","0.1","3.0","+7.6","0.3",11,2006
"16","-4.2","-2.9","-2.0","+4.9","0.0",11,2006
"17","-5.2","-4.2","-2.7","+3.8","0.5",11,2006
"18","-12.7","-10.3","-4.7","-2.1","1.0",11,2006
"19","-20.4","-17.8","-12.6","-9.3","0.2",11,2006
"20","-23.2","-20.2","-16.2","-11.5","0.0",11,2006
"21","-17.9","-14.2","-10.5","-5.3","0.5",11,2006
"22","-14.4","-10.7","-6.7","-1.6","1.9",11,2006
"23","-8.3","-6.2","-4.7","+3.1","1.7",11,2006
"24","-15.0","-13.6","-8.2","-4.1","0.4",11,2006
"25","-18.9","-17.0","-14.7","-7.3","0.4",11,2006
"26","-23.0","-20.4","-18.4","-10.5","0.3",11,2006
"27","-28.3","-25.4","-20.2","-15.3","0.0",11,2006
"28","-24.4","-18.5","-12.4","-8.3","0.0",11,2006
"29","-15.1","-12.5","-9.7","-2.1","0.0",11,2006
"30","-13.1","-11.8","-9.5","-1.2","0.4",11,2006
