"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-6.3","-4.7","-1.7","+10.5","4.0",1,2014
"2","-7.0","-6.3","-5.6","+9.0","0.6",1,2014
"3","-8.1","-6.9","-6.3","+8.5","0.6",1,2014
"4","-7.4","-6.1","-5.5","+9.3","3.5",1,2014
"5","-26.6","-22.2","-7.2","-6.7","0.7",1,2014
"6","-26.6","-21.4","-18.6","-5.9","0.8",1,2014
"7","-25.5","-21.0","-15.9","-5.4","0.3",1,2014
"8","-15.9","-12.6","-10.7","+3.0","0.8",1,2014
"9","-12.8","-11.1","-9.0","+4.5","0.0",1,2014
"10","-14.5","-11.5","-8.6","+4.2","0.2",1,2014
"11","-9.5","-6.4","-3.7","+9.3","0.3",1,2014
"12","-8.2","-5.3","-4.2","+10.4","0.4",1,2014
"13","-8.8","-6.8","-4.8","+8.9","0.0",1,2014
"14","-15.1","-11.5","-6.9","+4.2","0.0",1,2014
"15","-13.8","-7.8","-6.5","+7.9","0.0",1,2014
"16","-18.2","-12.5","-4.9","+3.2","0.0",1,2014
"17","-7.2","-5.3","-2.5","+10.4","0.0",1,2014
"18","-9.2","-7.1","-3.6","+8.6","1.2",1,2014
"19","-15.9","-11.8","-8.5","+3.9","0.0",1,2014
"20","-11.4","-3.5","-2.0","+12.1","0.0",1,2014
"21","-3.6","-0.3","2.4","+15.3","0.0",1,2014
"22","-13.0","-9.7","-0.9","+5.9","0.0",1,2014
"23","-17.9","-15.4","-13.0","+0.1","0.2",1,2014
"24","-19.5","-16.1","-11.1","-0.6","1.0",1,2014
"25","-18.3","-12.8","-11.1","+2.6","1.3",1,2014
"26","-25.3","-21.4","-13.8","-6.0","0.0",1,2014
"27","-31.4","-27.0","-22.4","-11.7","0.2",1,2014
"28","-23.2","-20.6","-16.7","-5.4","2.3",1,2014
"29","-25.0","-22.0","-20.5","-6.8","0.4",1,2014
"30","-33.3","-28.3","-24.1","-13.2","0.0",1,2014
"31","-31.7","-26.7","-22.7","-11.7","0.0",1,2014
