"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-17.6","-9.0","1.7","-5.6","0.0",11,2009
"2","0.8","2.3","4.3","+6.0","0.0",11,2009
"3","-2.2","0.5","2.4","+4.6","0.0",11,2009
"4","-5.1","-2.0","0.1","+2.4","7.6",11,2009
"5","-10.0","-6.6","-1.6","-1.9","1.4",11,2009
"6","-23.7","-17.7","-10.0","-12.7","0.0",11,2009
"7","-24.4","-20.3","-16.0","-15.0","0.0",11,2009
"8","-27.5","-23.2","-19.1","-17.6","0.0",11,2009
"9","-27.3","-23.4","-18.9","-17.5","0.0",11,2009
"10","-26.3","-21.7","-15.6","-15.5","0.0",11,2009
"11","-18.9","-16.9","-13.4","-10.4","0.0",11,2009
"12","-21.0","-17.6","-13.9","-10.9","0.0",11,2009
"13","-24.4","-21.9","-17.9","-14.9","0.0",11,2009
"14","-27.3","-23.2","-19.1","-15.9","0.0",11,2009
"15","-26.0","-17.8","-9.8","-10.3","0.0",11,2009
"16","-10.0","-8.2","-7.1","-0.4","8.2",11,2009
"17","-14.4","-10.5","-7.1","-2.5","0.6",11,2009
"18","-14.4","-8.2","-5.7","0.0","1.3",11,2009
"19","-9.9","-7.8","-5.7","+0.7","0.7",11,2009
"20","-6.1","-3.0","-1.1","+5.7","3.6",11,2009
"21","-5.1","-4.0","-2.4","+4.9","2.5",11,2009
"22","-10.8","-6.0","-4.2","+3.1","1.6",11,2009
"23","-17.8","-16.5","-10.7","-7.2","8.9",11,2009
"24","-16.9","-12.6","-5.9","-3.1","5.8",11,2009
"25","-12.5","-9.8","-6.4","-0.1","0.3",11,2009
"26","-12.0","-5.0","-0.5","+4.9","2.6",11,2009
"27","-7.2","-4.4","-0.1","+5.7","14.2",11,2009
"28","-11.0","-9.1","-5.9","+1.1","12.2",11,2009
"29","-8.8","-3.4","-2.3","+7.0","0.6",11,2009
"30","-4.9","-3.1","-1.6","+7.5","0.2",11,2009
