"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.5","15.9","24.0","+2.8","1.9",6,2002
"2","8.7","11.3","17.8","-2.0","2.3",6,2002
"3","6.5","10.6","15.7","-2.9","0.0",6,2002
"4","5.0","12.9","19.1","-0.8","0.0",6,2002
"5","6.8","11.9","17.4","-2.0","1.9",6,2002
"6","10.0","12.6","17.7","-1.5","1.7",6,2002
"7","10.5","16.4","22.2","+2.1","2.7",6,2002
"8","7.1","11.7","19.9","-2.8","5.8",6,2002
"9","8.3","14.3","19.5","-0.4","0.0",6,2002
"10","6.5","16.6","26.0","+1.7","0.0",6,2002
"11","13.2","17.1","23.6","+2.0","11.7",6,2002
"12","14.4","18.4","24.0","+3.2","2.6",6,2002
"13","14.4","19.4","25.2","+4.0","0.0",6,2002
"14","12.7","15.5","20.0","-0.1","7.6",6,2002
"15","13.4","16.9","22.2","+1.2","3.7",6,2002
"16","9.1","17.8","24.5","+1.9","0.0",6,2002
"17","12.2","19.9","26.7","+3.8","0.0",6,2002
"18","11.1","19.8","25.7","+3.6","0.0",6,2002
"19","10.0","18.6","24.1","+2.2","0.0",6,2002
"20","10.4","19.1","25.4","+2.6","0.0",6,2002
"21","11.7","20.0","25.8","+3.3","0.0",6,2002
"22","11.5","20.8","29.1","+4.0","0.0",6,2002
"23","17.7","23.2","28.9","+6.2","0.0",6,2002
"24","17.3","20.7","25.3","+3.6","7.7",6,2002
"25","16.1","20.9","27.3","+3.7","1.6",6,2002
"26","15.0","19.3","25.0","+1.9","3.7",6,2002
"27","14.5","18.4","25.6","+0.9","19.4",6,2002
"28","13.5","16.8","19.4","-0.8","0.0",6,2002
"29","12.5","16.2","21.5","-1.5","7.5",6,2002
"30","13.8","18.2","23.4","+0.4","0.0",6,2002
