"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-10.4","-6.1","-1.6","+4.6","0.0",3,2009
"2","-9.7","-5.7","-0.2","+4.8","0.0",3,2009
"3","-8.2","-6.3","-2.8","+3.9","0.0",3,2009
"4","-11.3","-7.8","-3.0","+2.1","0.0",3,2009
"5","-8.1","-5.2","-0.9","+4.4","0.3",3,2009
"6","-7.1","-3.3","0.2","+6.0","0.0",3,2009
"7","-10.7","-7.7","-2.5","+1.3","1.1",3,2009
"8","-19.9","-12.4","-3.3","-3.6","0.0",3,2009
"9","-14.3","-9.1","-1.7","-0.6","0.0",3,2009
"10","-10.2","-7.9","-5.0","+0.3","0.5",3,2009
"11","-26.8","-20.8","-10.2","-12.9","0.0",3,2009
"12","-19.9","-10.4","-1.5","-2.8","0.0",3,2009
"13","-4.6","-2.1","1.5","+5.2","0.4",3,2009
"14","-4.1","-2.5","-0.8","+4.6","2.7",3,2009
"15","-10.4","-7.5","-2.9","-0.7","5.8",3,2009
"16","-18.2","-15.4","-10.4","-8.9","3.9",3,2009
"17","-24.9","-18.3","-11.6","-12.1","0.3",3,2009
"18","-19.0","-12.8","-5.8","-6.9","0.0",3,2009
"19","-12.6","-8.9","-2.5","-3.3","0.0",3,2009
"20","-10.6","-8.5","-4.8","-3.1","0.0",3,2009
"21","-20.9","-13.6","-6.6","-8.5","0.0",3,2009
"22","-21.2","-12.9","-3.4","-8.1","0.0",3,2009
"23","-16.6","-8.0","3.2","-3.5","0.0",3,2009
"24","-7.3","0.7","7.9","+4.9","0.0",3,2009
"25","-5.1","-0.5","4.8","+3.5","0.0",3,2009
"26","-2.0","1.1","4.9","+4.8","0.0",3,2009
"27","0.2","6.4","13.7","+9.8","0.0",3,2009
"28","-3.6","3.0","10.1","+6.1","0.0",3,2009
"29","-3.6","2.5","10.5","+5.3","0.0",3,2009
"30","-4.1","2.9","12.0","+5.5","0.0",3,2009
"31","-1.8","3.1","8.0","+5.4","0.0",3,2009
