"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","","","","","",4,2018
"2","5.2","8.1","11.6","+1.0","0.0",4,2018
"3","5.5","7.0","9.1","-0.4","0.0",4,2018
"4","4.1","7.6","12.8","-0.1","0.0",4,2018
"5","7.6","11.2","17.1","+3.3","0.0",4,2018
"6","7.6","11.2","17.1","+3.0","0.0",4,2018
"7","16.2","17.7","19.2","+9.2","0.0",4,2018
"8","7.3","12.9","18.7","+4.1","0.0",4,2018
"9","4.9","12.2","20.0","+3.1","0.0",4,2018
"10","4.9","13.1","21.5","+3.8","0.0",4,2018
"11","5.9","15.0","25.0","+5.4","0.0",4,2018
"12","8.8","14.5","23.4","+4.6","0.0",4,2018
"13","5.2","10.8","15.9","+0.7","0.0",4,2018
"14","4.6","10.8","15.8","+0.4","0.0",4,2018
"15","4.0","9.7","15.4","-0.9","0.0",4,2018
"16","4.8","10.9","17.5","0.0","0.0",4,2018
"17","7.6","14.3","22.4","+3.2","0.9",4,2018
"18","9.6","15.4","22.9","+4.0","0.0",4,2018
"19","10.8","13.4","16.6","+1.8","0.0",4,2018
"20","8.7","10.0","12.3","-1.8","0.6",4,2018
"21","7.2","12.7","19.2","+0.7","0.0",4,2018
"22","10.2","14.4","20.1","+2.1","3.0",4,2018
"23","6.6","12.6","18.5","+0.1","0.0",4,2018
"24","2.3","10.4","18.9","-2.3","0.0",4,2018
"25","11.1","15.6","19.8","+2.7","1.0",4,2018
"26","10.4","17.8","25.3","+4.7","0.0",4,2018
"27","10.3","19.9","28.5","+6.6","0.0",4,2018
"28","11.0","17.6","26.0","+4.1","0.0",4,2018
"29","8.7","16.2","23.3","+2.5","0.0",4,2018
"30","10.8","18.2","25.1","+4.3","0.0",4,2018
