"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-9.5","-4.2","-0.5","-1.6","0.0",1,2011
"2","-1.1","2.7","5.6","+5.4","1.9",1,2011
"3","1.2","3.4","5.6","+6.1","2.3",1,2011
"4","1.3","2.9","4.6","+5.6","9.5",1,2011
"5","-3.8","-2.1","4.6","+0.6","0.0",1,2011
"6","-10.0","-6.5","-2.8","-3.8","0.0",1,2011
"7","-4.4","-3.1","-1.7","-0.3","0.6",1,2011
"8","-4.5","-3.3","-2.0","-0.5","0.4",1,2011
"9","-5.5","-4.0","-2.2","-1.2","0.0",1,2011
"10","-10.2","-6.6","-2.5","-3.8","0.0",1,2011
"11","-11.2","-7.5","-3.7","-4.6","0.0",1,2011
"12","-7.2","-5.7","-3.7","-2.8","0.0",1,2011
"13","-5.2","-3.3","0.6","-0.4","0.0",1,2011
"14","-6.1","-1.9","1.8","+1.0","2.2",1,2011
"15","0.3","0.9","1.6","+3.9","0.0",1,2011
"16","-1.6","-0.3","0.7","+2.7","1.8",1,2011
"17","-6.6","-4.9","0.0","-1.9","0.5",1,2011
"18","-8.8","-7.0","-5.8","-4.0","0.2",1,2011
"19","-12.9","-9.1","-4.9","-6.0","0.0",1,2011
"20","-12.4","-10.1","-6.8","-7.0","0.0",1,2011
"21","-11.5","-8.7","-4.7","-5.6","0.0",1,2011
"22","-12.0","-8.5","-3.7","-5.3","0.0",1,2011
"23","-8.4","-5.0","-0.8","-1.8","0.0",1,2011
"24","-1.9","0.8","4.0","+4.0","5.2",1,2011
"25","-5.1","-3.7","-1.6","-0.5","6.8",1,2011
"26","-5.2","-3.9","-2.5","-0.6","10.0",1,2011
"27","-11.8","-8.5","-4.8","-5.2","0.0",1,2011
"28","-14.3","-10.0","-5.2","-6.7","0.0",1,2011
"29","-15.8","-10.9","-5.0","-7.6","0.0",1,2011
"30","-12.1","-9.3","-5.5","-5.9","0.0",1,2011
"31","-12.2","-8.3","-4.0","-4.9","0.0",1,2011
