"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-10.8","-6.8","-3.1","-5.7","0.0",3,2011
"2","-10.0","-7.2","-3.9","-6.3","0.0",3,2011
"3","-14.3","-8.2","-2.1","-7.5","0.0",3,2011
"4","-10.5","-5.7","-2.9","-5.2","0.0",3,2011
"5","-4.8","-0.9","3.6","-0.6","0.0",3,2011
"6","-0.1","0.7","2.8","+0.8","0.0",3,2011
"7","-5.3","-1.3","1.8","-1.5","1.8",3,2011
"8","-7.9","-3.1","-0.1","-3.5","0.0",3,2011
"9","-5.8","-1.7","3.6","-2.3","0.0",3,2011
"10","-6.1","-1.9","3.3","-2.7","0.0",3,2011
"11","-5.1","-2.8","-0.3","-3.8","0.0",3,2011
"12","-2.6","-0.9","1.6","-2.2","0.2",3,2011
"13","-1.4","1.9","8.4","+0.4","0.0",3,2011
"14","-0.8","4.5","10.9","+2.7","0.0",3,2011
"15","0.7","7.1","14.0","+5.1","0.0",3,2011
"16","2.3","4.0","10.6","+1.8","0.0",3,2011
"17","-1.6","0.6","2.4","-1.9","0.0",3,2011
"18","-5.3","-0.5","2.6","-3.3","0.0",3,2011
"19","-4.8","-0.3","4.8","-3.3","0.0",3,2011
"20","-3.0","2.2","7.8","-1.1","0.0",3,2011
"21","-1.8","2.5","7.7","-1.0","0.0",3,2011
"22","0.1","2.6","6.2","-1.2","0.0",3,2011
"23","-2.0","2.9","7.4","-1.2","0.0",3,2011
"24","1.9","4.4","7.8","0.0","0.7",3,2011
"25","0.2","4.2","7.1","-0.5","4.5",3,2011
"26","4.6","7.5","10.5","+2.6","2.6",3,2011
"27","-2.6","1.2","9.1","-4.0","5.8",3,2011
"28","-4.1","-2.3","-0.5","-7.8","0.0",3,2011
"29","-1.5","0.9","5.8","-4.9","0.0",3,2011
"30","3.9","7.1","12.3","+1.0","4.8",3,2011
"31","2.6","8.3","14.8","+1.9","0.0",3,2011
