"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-2.5","-0.5","3.2","-0.8","0.0",12,2003
"2","-5.4","-1.8","4.0","-2.0","0.0",12,2003
"3","-4.8","-3.7","0.8","-3.8","0.0",12,2003
"4","-4.7","-3.9","-3.2","-3.9","0.0",12,2003
"5","-5.0","-3.1","-0.1","-3.0","0.0",12,2003
"6","-0.1","2.0","4.9","+2.2","1.6",12,2003
"7","1.0","4.2","8.4","+4.5","15.9",12,2003
"8","-3.0","-0.8","1.2","-0.4","0.0",12,2003
"9","-1.3","0.3","3.0","+0.8","2.5",12,2003
"10","-3.7","-2.1","0.1","-1.5","0.0",12,2003
"11","-8.9","-5.2","-0.4","-4.5","0.0",12,2003
"12","-6.5","-4.3","-1.0","-3.4","0.0",12,2003
"13","-5.8","-1.2","2.9","-0.2","0.0",12,2003
"14","0.4","1.6","4.4","+2.7","0.0",12,2003
"15","-0.5","2.6","4.4","+3.8","0.3",12,2003
"16","0.2","3.9","8.5","+5.2","0.6",12,2003
"17","0.8","3.6","8.6","+5.0","6.4",12,2003
"18","-1.5","-0.5","0.8","+1.0","25.6",12,2003
"19","-9.2","-3.7","-1.5","-2.1","0.2",12,2003
"20","-5.5","-3.4","-1.5","-1.7","0.0",12,2003
"21","-5.6","-2.6","1.0","-0.8","0.3",12,2003
"22","0.4","3.3","6.8","+5.2","2.7",12,2003
"23","-1.4","1.0","4.5","+3.1","0.0",12,2003
"24","0.8","1.9","2.6","+4.1","0.0",12,2003
"25","-0.8","0.4","2.0","+2.7","0.0",12,2003
"26","-1.0","-0.2","0.9","+2.2","0.0",12,2003
"27","-1.6","-1.2","-0.4","+1.3","0.0",12,2003
"28","-3.8","-3.1","-1.5","-0.5","0.0",12,2003
"29","-3.0","-2.0","-1.1","+0.7","0.0",12,2003
"30","-3.6","-2.9","-2.0","-0.1","0.0",12,2003
"31","-3.6","-1.2","-0.2","+1.8","0.0",12,2003
