"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","14.3","18.8","23.2","-1.2","0.0",9,2016
"2","12.4","18.7","25.6","-1.1","0.0",9,2016
"3","12.5","20.1","25.6","+0.6","0.0",9,2016
"4","14.7","21.1","27.9","+1.8","0.0",9,2016
"5","14.1","21.5","29.0","+2.4","0.0",9,2016
"6","15.1","23.1","30.9","+4.3","0.0",9,2016
"7","16.4","23.1","28.7","+4.5","0.0",9,2016
"8","12.4","19.7","26.3","+1.3","0.0",9,2016
"9","15.7","21.5","26.2","+3.4","0.0",9,2016
"10","10.8","18.7","24.3","+0.8","0.0",9,2016
"11","10.8","17.8","23.6","+0.1","0.0",9,2016
"12","9.9","18.2","26.6","+0.8","0.0",9,2016
"13","12.3","20.0","27.5","+2.8","0.0",9,2016
"14","16.1","20.8","24.8","+3.8","0.0",9,2016
"15","9.0","15.3","22.1","-1.5","0.0",9,2016
"16","10.5","15.3","20.2","-1.2","0.0",9,2016
"17","12.2","17.3","23.5","+1.0","0.0",9,2016
"18","8.3","14.4","21.3","-1.7","0.0",9,2016
"19","7.0","13.1","18.9","-2.8","0.0",9,2016
"20","10.7","13.4","18.1","-2.3","9.0",9,2016
"21","11.8","16.5","19.4","+1.0","0.4",9,2016
"22","9.2","13.2","18.0","-2.0","0.0",9,2016
"23","6.1","11.0","15.2","-4.0","0.0",9,2016
"24","9.8","11.7","16.1","-3.1","12.0",9,2016
"25","7.3","9.7","12.9","-4.9","8.0",9,2016
"26","8.7","9.5","10.9","-4.9","14.0",9,2016
"27","8.0","10.8","13.8","-3.4","0.0",9,2016
"28","10.0","10.8","12.4","-3.2","0.0",9,2016
"29","7.9","10.9","14.0","-2.9","0.0",9,2016
"30","10.5","12.3","17.2","-1.3","0.0",9,2016
