"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.0","5.0","13.2","+6.1","0.0",3,2017
"2","2.3","5.0","10.5","+5.9","0.0",3,2017
"3","2.1","6.3","12.9","+7.0","0.0",3,2017
"4","1.7","7.4","11.9","+7.9","0.0",3,2017
"5","0.3","6.8","13.3","+7.1","0.0",3,2017
"6","1.1","6.9","17.1","+7.0","0.0",3,2017
"7","0.0","3.8","13.5","+3.6","0.0",3,2017
"8","3.2","7.2","13.9","+6.8","0.0",3,2017
"9","0.5","7.3","14.1","+6.7","0.0",3,2017
"10","0.5","7.0","14.2","+6.2","0.0",3,2017
"11","1.0","6.2","12.0","+5.2","0.0",3,2017
"12","0.4","3.8","9.9","+2.5","0.0",3,2017
"13","2.0","5.5","11.3","+4.0","0.0",3,2017
"14","1.7","3.7","8.2","+1.9","0.0",3,2017
"15","2.5","5.5","10.0","+3.5","0.0",3,2017
"16","4.2","5.9","9.0","+3.7","0.6",3,2017
"17","3.9","6.3","10.3","+3.8","1.0",3,2017
"18","0.5","3.6","8.6","+0.8","11.0",3,2017
"19","1.6","4.1","6.5","+1.1","4.0",3,2017
"20","5.2","5.9","8.1","+2.6","7.0",3,2017
"21","1.6","4.3","8.2","+0.8","0.0",3,2017
"22","3.7","7.0","13.1","+3.2","3.5",3,2017
"23","-0.1","7.2","13.6","+3.1","0.0",3,2017
"24","4.8","8.8","16.4","+4.4","0.0",3,2017
"25","5.9","8.6","14.0","+3.9","0.3",3,2017
"26","2.7","4.3","8.7","-0.6","2.0",3,2017
"27","1.3","4.6","8.8","-0.6","1.6",3,2017
"28","2.4","6.8","12.3","+1.3","0.0",3,2017
"29","1.5","7.9","12.8","+2.1","0.4",3,2017
"30","5.9","9.0","13.0","+2.9","0.0",3,2017
"31","-2.6","2.2","11.2","-4.2","0.0",3,2017
