"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","4.2","5.8","9.0","+8.9","2.9",1,2001
"2","-0.9","2.6","6.5","+5.8","0.0",1,2001
"3","2.3","3.6","5.0","+6.9","0.3",1,2001
"4","1.4","2.2","3.1","+5.6","0.0",1,2001
"5","1.4","2.5","4.3","+6.0","0.3",1,2001
"6","3.9","5.8","8.0","+9.4","0.4",1,2001
"7","3.1","5.0","7.0","+8.6","0.0",1,2001
"8","6.2","7.2","8.5","+10.9","0.0",1,2001
"9","5.4","7.7","11.9","+11.5","0.0",1,2001
"10","5.4","7.6","11.9","+11.5","1.2",1,2001
"11","1.6","3.1","5.4","+7.0","0.4",1,2001
"12","1.6","3.3","4.6","+7.3","15.5",1,2001
"13","-2.6","-0.8","3.1","+3.2","0.0",1,2001
"14","-6.3","-4.0","-2.4","+0.1","0.0",1,2001
"15","-7.8","-5.4","-3.0","-1.3","0.0",1,2001
"16","-7.4","-4.9","-0.7","-0.7","0.0",1,2001
"17","-3.4","-2.5","-1.2","+1.7","0.0",1,2001
"18","-4.1","-3.0","-1.8","+1.3","0.0",1,2001
"19","-4.1","-3.1","-2.3","+1.2","0.2",1,2001
"20","-6.3","-3.6","-1.5","+0.7","0.0",1,2001
"21","-10.5","-6.7","-2.0","-2.4","0.0",1,2001
"22","-10.2","-7.3","-4.6","-3.0","0.0",1,2001
"23","-12.0","-8.7","-5.5","-4.3","0.0",1,2001
"24","-12.3","-9.2","-4.3","-4.8","0.0",1,2001
"25","-9.8","-7.0","-2.7","-2.6","0.0",1,2001
"26","-9.5","-5.4","1.4","-1.0","0.0",1,2001
"27","-7.5","-3.6","2.3","+0.7","0.0",1,2001
"28","-5.5","-0.2","4.8","+4.1","0.0",1,2001
"29","1.7","3.3","5.3","+7.6","4.4",1,2001
"30","3.2","4.9","8.6","+9.2","0.0",1,2001
"31","5.0","6.3","8.8","+10.6","0.9",1,2001
