"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","6.7","7.4","8.5","+7.1","0.0",12,2009
"2","3.0","4.5","6.7","+4.3","0.0",12,2009
"3","2.9","4.4","5.5","+4.3","0.0",12,2009
"4","2.9","4.9","8.4","+4.9","0.0",12,2009
"5","2.2","4.1","5.9","+4.2","0.0",12,2009
"6","0.7","2.9","4.8","+3.1","5.0",12,2009
"7","-2.5","-1.3","0.7","-1.0","0.0",12,2009
"8","-2.6","-1.9","-1.2","-1.5","0.0",12,2009
"9","-3.9","-2.2","0.5","-1.7","0.0",12,2009
"10","-3.5","-2.2","0.2","-1.6","0.0",12,2009
"11","-3.0","-1.8","-0.3","-1.1","0.0",12,2009
"12","-0.9","-0.1","0.5","+0.8","4.8",12,2009
"13","-2.8","-0.7","0.6","+0.3","5.1",12,2009
"14","-6.3","-5.1","-2.8","-4.0","0.0",12,2009
"15","-11.1","-8.3","-6.3","-7.1","0.0",12,2009
"16","-8.5","-7.6","-6.3","-6.3","0.0",12,2009
"17","-12.3","-11.0","-7.6","-9.6","8.5",12,2009
"18","-11.8","-10.6","-8.8","-9.1","14.7",12,2009
"19","-9.5","-7.5","-1.4","-5.9","5.4",12,2009
"20","-6.1","-2.0","0.5","-0.3","1.3",12,2009
"21","0.0","2.4","3.9","+4.2","5.0",12,2009
"22","-13.0","-7.5","0.0","-5.6","0.0",12,2009
"23","-9.0","-7.4","-4.3","-5.3","0.0",12,2009
"24","-8.6","-2.7","1.7","-0.5","0.0",12,2009
"25","0.9","1.7","3.0","+4.0","0.3",12,2009
"26","0.9","1.8","2.9","+4.2","8.7",12,2009
"27","1.2","4.1","6.6","+6.6","21.0",12,2009
"28","-1.1","1.2","3.9","+3.8","7.4",12,2009
"29","2.6","5.2","9.1","+7.9","20.3",12,2009
"30","-1.0","1.0","4.4","+3.8","0.0",12,2009
"31","-1.8","2.7","7.3","+5.7","0.0",12,2009
