"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","4.0","9.3","14.7","-5.0","0.0",5,2006
"2","4.4","9.9","14.0","-4.6","0.0",5,2006
"3","4.7","8.3","13.3","-6.3","0.4",5,2006
"4","7.8","10.4","14.0","-4.4","0.3",5,2006
"5","7.1","13.4","20.5","-1.5","0.0",5,2006
"6","11.0","15.0","20.8","-0.1","0.0",5,2006
"7","10.6","14.1","19.3","-1.2","0.0",5,2006
"8","11.4","13.1","15.8","-2.3","8.2",5,2006
"9","9.6","14.6","19.5","-1.0","4.7",5,2006
"10","9.8","14.0","19.6","-1.7","3.2",5,2006
"11","9.3","15.4","22.4","-0.5","0.0",5,2006
"12","12.9","15.9","19.5","-0.2","0.0",5,2006
"13","10.3","14.6","21.9","-1.6","0.8",5,2006
"14","8.9","15.6","22.5","-0.8","3.2",5,2006
"15","10.4","16.5","23.0","0.0","0.0",5,2006
"16","10.7","17.2","24.2","+0.5","0.0",5,2006
"17","10.9","18.2","25.8","+1.3","0.0",5,2006
"18","13.0","19.6","25.5","+2.6","5.6",5,2006
"19","15.8","20.1","24.7","+2.9","0.0",5,2006
"20","10.3","18.1","23.9","+0.8","0.0",5,2006
"21","11.7","19.8","27.4","+2.3","0.0",5,2006
"22","12.9","17.6","26.0","-0.1","4.4",5,2006
"23","13.8","19.9","26.3","+2.1","0.0",5,2006
"24","15.0","21.5","27.1","+3.5","0.0",5,2006
"25","16.1","23.7","29.7","+5.6","0.0",5,2006
"26","17.0","24.0","30.4","+5.7","0.0",5,2006
"27","16.5","19.1","27.7","+0.6","0.0",5,2006
"28","11.3","16.9","22.1","-1.7","2.5",5,2006
"29","8.9","14.0","18.3","-4.8","10.2",5,2006
"30","13.3","17.3","23.3","-1.6","0.7",5,2006
"31","14.5","21.7","30.9","+2.6","0.0",5,2006
