"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","5.2","12.5","19.6","-1.8","0.0",5,2004
"2","6.2","12.3","18.2","-2.2","0.0",5,2004
"3","6.1","13.1","19.8","-1.5","0.0",5,2004
"4","10.5","16.5","22.2","+1.7","0.0",5,2004
"5","11.0","17.2","22.8","+2.3","0.0",5,2004
"6","12.6","17.6","23.8","+2.5","0.0",5,2004
"7","14.4","16.6","21.6","+1.3","2.6",5,2004
"8","12.6","16.8","22.2","+1.4","12.9",5,2004
"9","8.7","16.2","25.3","+0.6","0.0",5,2004
"10","14.7","19.9","25.9","+4.2","0.0",5,2004
"11","15.5","18.2","23.8","+2.3","0.8",5,2004
"12","13.1","15.7","18.5","-0.4","4.4",5,2004
"13","10.7","14.0","17.1","-2.2","1.7",5,2004
"14","7.4","13.3","19.6","-3.1","0.0",5,2004
"15","6.7","11.7","18.9","-4.8","0.0",5,2004
"16","5.2","11.6","18.1","-5.1","0.0",5,2004
"17","5.0","12.3","20.1","-4.6","0.0",5,2004
"18","11.3","14.1","19.2","-2.9","0.0",5,2004
"19","8.8","11.3","17.4","-5.9","3.6",5,2004
"20","7.5","12.0","17.7","-5.3","29.2",5,2004
"21","9.8","15.2","19.7","-2.3","2.2",5,2004
"22","10.5","17.1","24.2","-0.6","0.0",5,2004
"23","10.6","18.5","27.1","+0.7","0.0",5,2004
"24","11.2","19.3","27.3","+1.3","0.0",5,2004
"25","13.5","18.8","25.5","+0.7","0.0",5,2004
"26","10.5","14.6","19.5","-3.7","3.8",5,2004
"27","8.4","14.0","20.1","-4.5","0.0",5,2004
"28","10.4","15.4","20.8","-3.2","0.3",5,2004
"29","15.2","17.4","20.6","-1.4","0.0",5,2004
"30","15.1","20.1","25.3","+1.2","0.5",5,2004
"31","16.3","20.1","24.3","+1.0","0.0",5,2004
