"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-24.3","-22.8","-21.0","-13.3","1.4",2,2012
"2","-24.5","-21.9","-19.9","-12.4","0.4",2,2012
"3","-23.2","-20.7","-17.0","-11.2","0.6",2,2012
"4","-23.5","-19.4","-15.2","-9.9","0.0",2,2012
"5","-22.6","-18.0","-13.4","-8.5","0.0",2,2012
"6","-21.9","-17.8","-13.9","-8.3","0.0",2,2012
"7","-23.0","-19.1","-14.6","-9.6","0.0",2,2012
"8","-21.6","-17.8","-13.9","-8.3","0.0",2,2012
"9","-20.4","-17.9","-14.0","-8.5","0.0",2,2012
"10","-18.8","-16.9","-14.8","-7.5","0.0",2,2012
"11","-21.6","-17.6","-13.2","-8.3","1.6",2,2012
"12","-27.5","-22.6","-13.2","-13.4","0.6",2,2012
"13","-24.4","-20.4","-16.9","-11.2","0.5",2,2012
"14","-20.8","-18.9","-15.5","-9.8","0.0",2,2012
"15","-17.0","-10.5","-7.6","-1.5","5.4",2,2012
"16","-10.3","-8.6","-6.8","+0.3","1.8",2,2012
"17","-14.6","-12.3","-9.5","-3.6","0.0",2,2012
"18","-17.0","-13.4","-9.3","-4.8","0.0",2,2012
"19","-16.7","-13.1","-8.8","-4.6","0.0",2,2012
"20","-13.8","-10.7","-4.7","-2.4","0.0",2,2012
"21","-11.5","-9.8","-7.6","-1.6","0.5",2,2012
"22","-10.3","-7.9","-3.7","+0.1","0.4",2,2012
"23","-8.8","-6.1","-2.4","+1.7","0.0",2,2012
"24","-4.5","-4.0","-3.0","+3.6","1.5",2,2012
"25","-8.2","-6.6","-4.4","+0.8","1.5",2,2012
"26","-7.6","-6.4","-5.1","+0.8","6.8",2,2012
"27","-8.4","-7.3","-5.7","-0.3","2.2",2,2012
"28","-7.6","-6.1","-3.6","+0.7","1.9",2,2012
"29","-7.6","-4.8","-1.4","+1.9","0.0",2,2012
