"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-0.6","0.4","2.5","-0.2","0.0",11,2014
"2","-4.4","-2.4","-0.3","-2.8","0.0",11,2014
"3","-5.0","-4.3","-2.9","-4.4","0.0",11,2014
"4","-5.0","-1.0","5.1","-0.8","0.0",11,2014
"5","0.3","2.6","6.2","+3.0","0.0",11,2014
"6","1.7","2.8","4.3","+3.5","0.0",11,2014
"7","2.0","2.6","3.5","+3.6","5.0",11,2014
"8","2.0","3.9","6.2","+5.1","6.0",11,2014
"9","4.2","5.7","7.1","+7.2","0.0",11,2014
"10","1.5","3.3","5.6","+5.0","3.0",11,2014
"11","0.1","1.5","3.4","+3.4","0.4",11,2014
"12","2.6","3.6","5.5","+5.8","0.0",11,2014
"13","2.7","3.2","3.9","+5.6","0.7",11,2014
"14","-1.3","1.5","3.5","+4.1","0.0",11,2014
"15","-5.8","-3.4","-1.3","-0.5","0.0",11,2014
"16","-10.1","-7.3","-2.6","-4.2","0.4",11,2014
"17","-10.5","-8.3","-6.6","-5.0","0.0",11,2014
"18","-8.6","-7.4","-6.0","-3.9","0.0",11,2014
"19","-7.1","-5.2","-3.5","-1.5","0.0",11,2014
"20","-7.9","-7.0","-5.4","-3.1","0.0",11,2014
"21","-6.7","-6.4","-5.8","-2.3","0.0",11,2014
"22","-6.7","-5.3","-3.1","-1.0","0.0",11,2014
"23","-4.8","-3.4","-2.0","+1.1","0.0",11,2014
"24","-11.6","-10.4","-4.8","-5.8","0.3",11,2014
"25","-10.5","-7.9","-6.6","-3.1","0.0",11,2014
"26","-9.2","-7.6","-5.9","-2.6","0.0",11,2014
"27","-7.0","-6.0","-5.2","-0.8","0.0",11,2014
"28","-7.8","-7.1","-5.6","-1.8","0.0",11,2014
"29","-8.2","-7.9","-7.5","-2.4","0.0",11,2014
"30","-10.2","-9.3","-8.2","-3.7","0.0",11,2014
