"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.6","3.3","7.2","-4.1","0.0",10,2001
"2","-1.0","3.0","8.0","-4.2","1.5",10,2001
"3","3.6","8.0","13.4","+1.1","16.2",10,2001
"4","8.9","10.7","13.3","+4.0","1.1",10,2001
"5","8.8","11.3","15.8","+4.8","0.0",10,2001
"6","7.9","9.4","12.7","+3.1","8.8",10,2001
"7","4.3","7.4","9.1","+1.3","0.3",10,2001
"8","-2.4","1.4","5.0","-4.4","0.0",10,2001
"9","-1.6","2.7","9.3","-2.9","0.0",10,2001
"10","6.5","10.1","11.8","+4.7","3.4",10,2001
"11","8.9","11.4","12.9","+6.2","13.5",10,2001
"12","0.2","3.4","9.1","-1.5","22.9",10,2001
"13","-1.0","-0.2","0.4","-4.9","18.8",10,2001
"14","0.1","1.4","2.4","-3.1","4.2",10,2001
"15","0.1","1.1","2.3","-3.1","1.8",10,2001
"16","0.7","1.9","4.0","-2.1","0.4",10,2001
"17","1.2","4.1","6.9","+0.4","2.9",10,2001
"18","-2.0","1.2","6.9","-2.3","0.0",10,2001
"19","-0.6","1.7","5.6","-1.6","1.7",10,2001
"20","0.0","2.5","7.1","-0.5","5.8",10,2001
"21","-2.0","-0.5","1.8","-3.3","18.5",10,2001
"22","-3.5","-2.8","-1.7","-5.3","0.0",10,2001
"23","-2.4","-1.6","0.0","-3.8","0.4",10,2001
"24","-3.1","-2.1","-1.0","-4.1","0.2",10,2001
"25","-4.0","-2.4","-1.0","-4.1","0.0",10,2001
"26","-5.2","-2.9","-0.2","-4.4","0.9",10,2001
"27","-0.4","0.6","1.9","-0.6","0.5",10,2001
"28","1.8","4.3","8.3","+3.4","0.0",10,2001
"29","0.9","3.5","6.0","+2.8","0.0",10,2001
"30","1.7","3.4","5.1","+3.0","0.3",10,2001
"31","3.5","4.3","5.2","+4.2","0.1",10,2001
