"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","10.6","16.8","22.0","-2.1","0.0",7,2012
"2","11.0","18.2","23.6","-0.8","0.0",7,2012
"3","14.0","21.3","27.7","+2.2","0.0",7,2012
"4","20.0","23.1","28.3","+3.9","0.6",7,2012
"5","18.5","23.0","27.6","+3.8","0.0",7,2012
"6","18.6","23.0","27.3","+3.7","0.0",7,2012
"7","16.5","21.0","25.6","+1.6","0.0",7,2012
"8","14.3","20.2","25.6","+0.8","0.0",7,2012
"9","14.8","21.6","27.0","+2.1","0.0",7,2012
"10","17.7","24.1","29.4","+4.6","0.0",7,2012
"11","22.0","26.5","31.4","+6.9","0.0",7,2012
"12","20.0","25.4","31.1","+5.8","0.0",7,2012
"13","21.2","26.5","33.1","+6.9","0.0",7,2012
"14","19.9","22.8","30.3","+3.2","1.0",7,2012
"15","16.3","22.7","27.4","+3.1","0.0",7,2012
"16","18.2","21.5","26.7","+1.9","5.2",7,2012
"17","14.6","17.5","23.6","-2.1","45.6",7,2012
"18","13.2","16.0","20.7","-3.6","1.4",7,2012
"19","12.7","16.9","21.6","-2.7","1.5",7,2012
"20","11.9","15.1","19.6","-4.5","7.7",7,2012
"21","13.1","16.3","20.5","-3.3","1.7",7,2012
"22","12.6","18.1","24.7","-1.5","4.0",7,2012
"23","14.8","18.6","23.0","-0.9","3.2",7,2012
"24","14.8","17.7","22.5","-1.8","0.0",7,2012
"25","15.3","18.2","22.3","-1.2","0.0",7,2012
"26","18.5","21.3","25.3","+1.9","0.0",7,2012
"27","18.4","22.2","27.1","+2.9","0.1",7,2012
"28","13.4","19.8","24.3","+0.6","0.0",7,2012
"29","14.8","19.3","23.9","+0.1","0.0",7,2012
"30","13.0","20.1","26.6","+1.0","0.0",7,2012
"31","19.7","22.9","28.0","+3.9","0.4",7,2012
