"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","7.4","12.6","19.2","+3.0","3.8",5,2003
"2","11.8","14.5","18.3","+4.7","6.3",5,2003
"3","7.1","9.9","15.6","-0.2","0.0",5,2003
"4","-0.6","8.1","14.4","-2.2","0.0",5,2003
"5","7.7","8.7","12.6","-1.8","5.5",5,2003
"6","3.1","10.0","16.0","-0.7","0.4",5,2003
"7","0.4","11.3","20.9","+0.4","0.0",5,2003
"8","11.6","14.0","20.2","+2.9","1.2",5,2003
"9","7.6","12.0","16.5","+0.7","0.0",5,2003
"10","3.6","13.1","22.0","+1.6","0.0",5,2003
"11","8.0","15.0","22.2","+3.3","0.0",5,2003
"12","7.7","15.0","23.5","+3.1","3.8",5,2003
"13","5.0","14.5","22.6","+2.4","0.0",5,2003
"14","5.7","16.1","21.8","+3.8","0.0",5,2003
"15","2.2","15.1","20.5","+2.6","0.0",5,2003
"16","5.0","11.4","19.2","-1.3","0.0",5,2003
"17","8.8","12.2","15.9","-0.7","0.0",5,2003
"18","9.6","11.3","15.3","-1.8","15.6",5,2003
"19","8.5","13.8","20.1","+0.6","0.0",5,2003
"20","4.4","14.6","22.8","+1.2","0.0",5,2003
"21","8.5","15.3","23.6","+1.7","0.0",5,2003
"22","9.1","18.2","25.8","+4.4","0.0",5,2003
"23","10.8","20.7","28.9","+6.7","0.0",5,2003
"24","13.3","19.7","27.5","+5.6","2.5",5,2003
"25","10.4","18.4","24.9","+4.1","0.0",5,2003
"26","11.8","17.2","24.2","+2.7","0.0",5,2003
"27","4.9","14.8","22.4","+0.2","0.0",5,2003
"28","11.9","19.4","24.7","+4.6","0.0",5,2003
"29","6.7","13.4","22.8","-1.6","0.0",5,2003
"30","5.2","9.1","12.5","-6.0","0.0",5,2003
"31","-0.4","8.5","15.3","-6.8","0.0",5,2003
