"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-8.0","-5.8","-2.4","+0.1","4.3",12,2007
"2","-9.2","-8.4","-7.0","-2.4","0.8",12,2007
"3","-14.2","-12.1","-9.1","-6.0","0.0",12,2007
"4","-10.6","-5.2","0.9","+1.0","2.4",12,2007
"5","-4.7","-1.6","1.6","+4.7","7.2",12,2007
"6","-4.6","-1.3","0.4","+5.1","2.1",12,2007
"7","-7.3","-2.8","-0.2","+3.7","0.2",12,2007
"8","-10.8","-8.5","-6.0","-1.9","0.0",12,2007
"9","-10.8","-8.0","-5.4","-1.2","0.0",12,2007
"10","-5.6","-4.6","-3.3","+2.3","0.0",12,2007
"11","-7.4","-6.3","-4.3","+0.7","0.0",12,2007
"12","-8.2","-6.9","-4.4","+0.2","2.1",12,2007
"13","-7.0","-5.5","-4.5","+1.7","5.5",12,2007
"14","-13.6","-10.8","-6.7","-3.5","0.0",12,2007
"15","-14.0","-11.4","-5.6","-4.0","0.0",12,2007
"16","-6.0","-4.3","-2.5","+3.2","1.5",12,2007
"17","-4.2","-3.3","-1.8","+4.3","0.2",12,2007
"18","-3.9","-2.3","-0.9","+5.4","1.3",12,2007
"19","-2.7","-0.9","1.3","+6.9","2.1",12,2007
"20","-5.0","-2.8","0.4","+5.1","4.1",12,2007
"21","-5.2","-2.1","-0.4","+5.9","1.3",12,2007
"22","-11.4","-5.5","1.4","+2.7","0.7",12,2007
"23","-15.9","-11.4","0.1","-3.1","0.0",12,2007
"24","-16.4","-12.7","-8.7","-4.3","2.1",12,2007
"25","-9.1","-5.0","-1.9","+3.5","0.0",12,2007
"26","-6.0","-4.3","-1.8","+4.3","0.0",12,2007
"27","-9.8","-7.0","-4.9","+1.7","0.0",12,2007
"28","-12.7","-10.3","-6.7","-1.5","0.0",12,2007
"29","-12.7","-8.5","-6.8","+0.4","0.0",12,2007
"30","-9.4","-7.0","-4.7","+2.0","1.0",12,2007
"31","-15.0","-12.4","-5.2","-3.3","2.0",12,2007
