"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-0.5","1.2","2.0","+1.3","8.3",11,2004
"2","1.4","2.4","4.1","+2.8","0.0",11,2004
"3","0.9","2.2","3.8","+2.9","0.0",11,2004
"4","1.5","5.0","8.1","+5.9","0.0",11,2004
"5","3.7","5.1","6.6","+6.3","0.8",11,2004
"6","4.1","5.4","6.5","+6.8","0.6",11,2004
"7","2.0","6.8","8.6","+8.5","0.3",11,2004
"8","1.9","5.2","6.2","+7.1","0.0",11,2004
"9","2.4","3.4","5.1","+5.5","0.0",11,2004
"10","2.5","3.3","4.1","+5.7","0.0",11,2004
"11","2.4","3.2","4.6","+5.8","0.0",11,2004
"12","0.8","3.3","6.9","+6.1","0.0",11,2004
"13","3.2","4.0","5.4","+7.0","0.0",11,2004
"14","5.4","7.2","7.9","+10.4","3.9",11,2004
"15","0.7","1.9","7.8","+5.3","5.6",11,2004
"16","0.0","1.2","3.2","+4.8","1.5",11,2004
"17","-1.2","0.1","0.9","+3.9","1.6",11,2004
"18","-4.7","-3.2","-1.0","+0.8","0.0",11,2004
"19","-4.0","-3.0","-1.9","+1.1","2.8",11,2004
"20","-5.6","-2.7","1.4","+1.6","6.2",11,2004
"21","-4.0","0.5","6.7","+5.0","6.0",11,2004
"22","-6.5","-5.4","-4.0","-0.8","0.0",11,2004
"23","-12.8","-8.1","-5.7","-3.3","0.0",11,2004
"24","-16.6","-13.5","-10.5","-8.5","0.0",11,2004
"25","-15.6","-12.9","-9.7","-7.8","0.0",11,2004
"26","-19.2","-13.7","-9.4","-8.5","1.4",11,2004
"27","-10.4","-7.4","-5.8","-2.0","1.0",11,2004
"28","-13.1","-9.5","-5.9","-4.0","1.2",11,2004
"29","-18.1","-14.4","-11.8","-8.8","0.0",11,2004
"30","-15.5","-13.9","-12.3","-8.2","0.2",11,2004
