"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","7.9","9.2","10.9","+1.2","16.9",10,2012
"2","3.2","7.6","12.6","-0.2","0.0",10,2012
"3","5.7","8.7","12.7","+1.1","0.1",10,2012
"4","9.0","10.3","12.6","+2.9","1.4",10,2012
"5","11.2","13.1","15.7","+5.9","7.7",10,2012
"6","8.6","11.0","14.3","+4.0","1.4",10,2012
"7","7.8","10.6","16.0","+3.8","0.6",10,2012
"8","4.4","6.7","15.4","+0.1","7.8",10,2012
"9","6.6","11.3","13.1","+4.9","9.8",10,2012
"10","5.3","9.4","11.9","+3.2","9.3",10,2012
"11","3.6","6.9","10.2","+0.9","0.0",10,2012
"12","4.7","6.9","10.1","+1.2","0.4",10,2012
"13","6.0","7.1","9.1","+1.6","9.5",10,2012
"14","3.0","6.5","10.0","+1.2","0.5",10,2012
"15","2.3","6.4","12.0","+1.3","0.0",10,2012
"16","1.9","5.8","9.2","+1.0","0.0",10,2012
"17","7.1","8.5","10.6","+3.9","0.5",10,2012
"18","10.6","12.7","14.1","+8.4","4.2",10,2012
"19","11.5","12.2","13.0","+8.1","9.4",10,2012
"20","11.7","12.7","14.0","+8.9","0.0",10,2012
"21","8.2","9.4","12.7","+5.8","4.2",10,2012
"22","1.6","5.8","9.7","+2.5","7.0",10,2012
"23","-1.4","-1.0","1.6","-4.1","0.0",10,2012
"24","-2.0","-1.2","0.3","-4.0","0.0",10,2012
"25","-2.1","-0.3","1.7","-2.9","0.0",10,2012
"26","-0.1","1.5","3.6","-0.8","4.4",10,2012
"27","-0.7","1.0","3.1","-1.0","1.2",10,2012
"28","-0.6","1.5","4.0","-0.3","2.1",10,2012
"29","0.6","6.6","11.5","+5.1","16.1",10,2012
"30","-3.7","-1.6","0.6","-2.8","0.0",10,2012
"31","-0.9","3.0","10.4","+2.1","19.8",10,2012
