"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","6.3","7.7","9.3","-5.9","4.2",9,2001
"2","7.1","8.9","10.5","-4.5","7.3",9,2001
"3","9.1","10.2","11.4","-3.0","0.7",9,2001
"4","10.6","12.4","15.7","-0.6","0.0",9,2001
"5","10.8","12.3","14.9","-0.5","0.0",9,2001
"6","10.7","13.8","18.4","+1.2","0.0",9,2001
"7","10.6","13.8","18.3","+1.4","0.3",9,2001
"8","11.0","14.8","19.4","+2.6","0.0",9,2001
"9","12.2","15.8","21.3","+3.8","0.0",9,2001
"10","14.0","15.9","19.3","+4.2","2.1",9,2001
"11","13.0","16.2","21.5","+4.7","0.0",9,2001
"12","14.0","19.5","25.5","+8.2","0.0",9,2001
"13","15.6","19.5","25.8","+8.4","0.4",9,2001
"14","12.4","18.5","24.4","+7.6","0.0",9,2001
"15","11.1","17.2","23.7","+6.5","0.0",9,2001
"16","11.4","15.2","20.1","+4.7","0.0",9,2001
"17","7.9","11.5","16.9","+1.2","0.0",9,2001
"18","7.9","11.7","15.8","+1.6","0.0",9,2001
"19","10.5","14.2","19.8","+4.3","0.0",9,2001
"20","7.6","12.5","19.6","+2.8","0.0",9,2001
"21","8.5","13.9","20.7","+4.4","0.0",9,2001
"22","9.4","14.2","21.5","+5.0","0.0",9,2001
"23","8.9","13.9","20.0","+4.9","0.0",9,2001
"24","7.8","12.6","18.1","+3.8","0.0",9,2001
"25","9.3","10.7","13.9","+2.1","0.5",9,2001
"26","3.6","6.1","10.8","-2.3","5.5",9,2001
"27","-0.6","4.8","10.8","-3.4","0.0",9,2001
"28","3.0","7.6","13.3","-0.4","0.0",9,2001
"29","3.1","7.8","13.3","0.0","0.0",9,2001
"30","2.1","4.1","9.7","-3.5","3.6",9,2001
