"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","10.5","13.2","20.8","-2.2","15.1",6,2004
"2","9.5","11.7","15.4","-3.9","1.3",6,2004
"3","5.4","10.0","15.5","-5.7","0.0",6,2004
"4","6.3","10.1","14.1","-5.8","0.0",6,2004
"5","6.0","13.4","21.0","-2.6","0.0",6,2004
"6","6.6","14.8","22.8","-1.4","2.4",6,2004
"7","13.0","17.5","24.6","+1.2","1.4",6,2004
"8","10.2","17.3","23.1","+0.9","0.4",6,2004
"9","13.1","17.4","23.7","+0.8","4.4",6,2004
"10","10.2","13.4","18.2","-3.3","11.7",6,2004
"11","6.3","7.5","10.2","-9.3","26.0",6,2004
"12","7.5","8.4","9.5","-8.5","7.3",6,2004
"13","7.0","11.9","18.4","-5.2","5.9",6,2004
"14","8.9","14.1","20.7","-3.1","0.0",6,2004
"15","10.8","12.8","19.5","-4.5","4.4",6,2004
"16","6.9","12.9","18.1","-4.5","1.4",6,2004
"17","11.1","14.7","18.8","-2.8","2.5",6,2004
"18","8.8","11.7","17.6","-5.9","10.7",6,2004
"19","8.4","13.6","18.7","-4.1","0.1",6,2004
"20","14.2","17.0","22.0","-0.8","5.3",6,2004
"21","9.9","18.9","25.8","+1.0","1.5",6,2004
"22","12.6","21.2","26.8","+3.3","0.0",6,2004
"23","14.1","20.4","25.4","+2.4","0.0",6,2004
"24","17.4","20.4","23.7","+2.3","0.9",6,2004
"25","18.7","21.7","26.1","+3.5","0.0",6,2004
"26","16.6","21.9","29.8","+3.6","10.2",6,2004
"27","16.3","21.3","28.1","+3.0","0.3",6,2004
"28","15.8","19.6","24.2","+1.2","3.7",6,2004
"29","13.9","19.0","23.7","+0.6","4.0",6,2004
"30","14.1","16.8","21.2","-1.7","0.0",6,2004
