"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","3.3","8.3","14.3","+5.3","0.0",11,2008
"2","5.9","8.4","12.8","+5.6","0.0",11,2008
"3","4.3","8.0","12.2","+5.5","0.4",11,2008
"4","-1.6","4.0","9.6","+1.8","0.0",11,2008
"5","-4.3","0.0","4.5","-2.0","0.0",11,2008
"6","-0.8","2.2","5.9","+0.5","0.3",11,2008
"7","-3.8","0.3","3.5","-1.2","0.0",11,2008
"8","-8.2","-3.4","2.6","-4.7","0.0",11,2008
"9","-7.2","-2.7","3.1","-3.7","0.0",11,2008
"10","-5.1","0.6","8.2","-0.2","0.0",11,2008
"11","-4.9","2.4","12.1","+1.8","0.0",11,2008
"12","-5.0","3.4","10.0","+3.1","0.0",11,2008
"13","-2.8","3.3","10.4","+3.2","0.0",11,2008
"14","-3.0","3.2","8.6","+3.3","0.0",11,2008
"15","4.2","6.3","7.7","+6.6","0.0",11,2008
"16","0.2","3.9","6.2","+4.4","0.0",11,2008
"17","4.6","6.8","8.2","+7.5","0.1",11,2008
"18","2.8","6.6","9.3","+7.5","1.4",11,2008
"19","-3.3","0.3","4.0","+1.4","0.0",11,2008
"20","-5.0","0.9","4.4","+2.1","0.1",11,2008
"21","1.5","6.9","9.7","+8.3","0.0",11,2008
"22","8.0","10.3","14.4","+11.9","0.0",11,2008
"23","3.3","6.3","9.5","+8.0","0.3",11,2008
"24","1.4","2.5","4.9","+4.4","9.0",11,2008
"25","-1.3","1.6","3.6","+3.7","0.3",11,2008
"26","0.8","4.3","7.7","+6.5","0.0",11,2008
"27","-1.6","3.5","7.4","+5.9","6.0",11,2008
"28","-6.4","-1.9","2.4","+0.6","0.0",11,2008
"29","-2.3","-1.6","-1.1","+1.0","0.0",11,2008
"30","-3.3","-2.3","-1.3","+0.5","0.0",11,2008
