"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.1","14.1","18.5","+2.9","0.0",10,2007
"2","8.7","13.1","19.1","+2.1","0.0",10,2007
"3","5.4","12.5","19.7","+1.8","0.0",10,2007
"4","6.6","12.2","18.8","+1.7","0.0",10,2007
"5","7.0","11.9","18.6","+1.7","0.0",10,2007
"6","5.6","12.9","21.0","+3.0","0.0",10,2007
"7","7.1","13.4","20.0","+3.7","0.0",10,2007
"8","7.6","11.8","16.9","+2.4","1.0",10,2007
"9","3.6","10.8","16.9","+1.6","0.0",10,2007
"10","5.7","9.6","14.4","+0.7","0.0",10,2007
"11","1.5","8.2","14.7","-0.4","0.0",10,2007
"12","2.1","6.9","12.1","-1.5","0.0",10,2007
"13","1.8","10.7","19.5","+2.6","0.0",10,2007
"14","12.8","14.7","18.3","+6.9","4.3",10,2007
"15","5.0","7.1","15.0","-0.5","0.2",10,2007
"16","0.5","4.8","7.5","-2.5","0.0",10,2007
"17","3.2","6.8","11.4","-0.3","0.0",10,2007
"18","3.2","8.6","11.7","+1.8","0.0",10,2007
"19","4.6","9.7","16.3","+3.2","0.0",10,2007
"20","4.3","10.3","16.1","+4.0","0.0",10,2007
"21","8.5","12.9","18.1","+6.9","0.0",10,2007
"22","4.4","8.9","15.7","+3.2","0.0",10,2007
"23","1.8","9.0","15.2","+3.5","0.0",10,2007
"24","2.9","9.1","16.1","+3.9","0.0",10,2007
"25","3.8","9.0","15.5","+4.1","0.0",10,2007
"26","2.7","7.1","12.8","+2.5","0.0",10,2007
"27","0.5","2.8","6.3","-1.6","0.0",10,2007
"28","-2.7","1.7","7.6","-2.4","0.0",10,2007
"29","-0.1","4.1","9.1","+0.3","0.0",10,2007
"30","2.1","4.8","8.4","+1.2","0.3",10,2007
"31","1.8","6.4","11.1","+3.1","0.0",10,2007
