"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-4.3","-2.7","-0.2","+4.4","0.0",2,2015
"2","-0.2","1.0","2.0","+8.1","0.0",2,2015
"3","-0.8","0.2","2.0","+7.4","0.0",2,2015
"4","-0.1","1.1","2.9","+8.3","0.0",2,2015
"5","-1.4","0.4","2.3","+7.6","0.0",2,2015
"6","-3.3","-0.1","2.2","+7.2","0.0",2,2015
"7","-9.1","-6.1","0.5","+1.2","0.0",2,2015
"8","-9.6","-5.6","-1.3","+1.6","0.0",2,2015
"9","-3.6","-1.6","0.0","+5.6","0.0",2,2015
"10","-2.4","-1.8","-0.9","+5.4","0.0",2,2015
"11","-8.0","-5.5","-1.8","+1.7","0.0",2,2015
"12","-11.2","-7.0","-0.6","+0.1","0.0",2,2015
"13","-9.8","-4.7","1.7","+2.4","0.0",2,2015
"14","-11.7","-6.1","-2.7","+0.9","0.0",2,2015
"15","-4.5","-3.7","-2.9","+3.2","0.0",2,2015
"16","-7.4","-5.8","-3.3","+1.0","0.0",2,2015
"17","-17.0","-12.8","-7.4","-6.1","0.0",2,2015
"18","-21.4","-14.8","-7.5","-8.2","0.0",2,2015
"19","-18.4","-12.2","-5.8","-5.7","0.0",2,2015
"20","-20.2","-11.9","-4.0","-5.6","0.0",2,2015
"21","-15.4","-8.6","-0.8","-2.4","0.0",2,2015
"22","-8.6","-3.4","3.9","+2.6","0.0",2,2015
"23","-6.7","-1.3","4.6","+4.6","0.0",2,2015
"24","-3.8","0.4","7.2","+6.1","0.0",2,2015
"25","-2.5","0.4","5.5","+5.9","0.0",2,2015
"26","-2.1","-1.1","0.2","+4.2","0.0",2,2015
"27","-1.0","0.0","1.4","+5.1","0.0",2,2015
"28","-2.4","-0.5","1.7","+4.4","0.0",2,2015
"29","","","","","",2,2015
