"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","15.6","19.1","24.0","-3.7","4.0",8,2008
"2","12.7","19.8","26.7","-3.0","1.0",8,2008
"3","13.3","22.3","30.2","-0.4","0.0",8,2008
"4","16.0","24.7","32.0","+2.0","0.0",8,2008
"5","17.6","25.9","33.1","+3.3","0.0",8,2008
"6","16.6","21.2","26.0","-1.4","3.0",8,2008
"7","13.8","17.7","22.8","-4.8","6.0",8,2008
"8","7.8","14.8","21.1","-7.6","0.0",8,2008
"9","8.4","17.5","24.6","-4.8","0.0",8,2008
"10","12.2","21.8","29.6","-0.4","0.0",8,2008
"11","14.4","22.3","29.8","+0.2","0.0",8,2008
"12","16.2","25.1","33.5","+3.1","0.0",8,2008
"13","18.1","26.3","33.8","+4.4","0.0",8,2008
"14","21.6","29.7","36.9","+7.9","0.0",8,2008
"15","23.1","30.3","36.8","+8.6","0.0",8,2008
"16","22.4","29.8","36.7","+8.2","0.0",8,2008
"17","21.9","29.7","37.2","+8.3","0.0",8,2008
"18","23.7","29.7","36.9","+8.4","0.0",8,2008
"19","21.2","29.7","38.4","+8.6","0.0",8,2008
"20","20.4","28.3","34.4","+7.3","0.0",8,2008
"21","17.5","24.5","31.5","+3.7","0.0",8,2008
"22","14.8","24.5","32.0","+3.8","0.0",8,2008
"23","18.6","25.9","32.7","+5.4","0.0",8,2008
"24","19.4","25.9","32.5","+5.6","0.0",8,2008
"25","20.6","27.1","33.6","+7.0","0.0",8,2008
"26","20.9","25.7","30.6","+5.8","0.0",8,2008
"27","12.5","20.0","26.6","+0.3","0.0",8,2008
"28","11.7","19.6","26.3","+0.1","0.0",8,2008
"29","15.3","23.2","30.7","+3.9","0.0",8,2008
"30","19.2","25.7","33.8","+6.6","0.0",8,2008
"31","13.2","16.7","26.0","-2.1","0.0",8,2008
