"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","18.3","23.6","28.9","+0.8","0.0",7,2015
"2","14.0","22.9","30.2","0.0","0.0",7,2015
"3","18.1","24.0","29.7","+1.0","0.0",7,2015
"4","14.1","22.0","28.5","-1.1","0.0",7,2015
"5","17.4","26.0","33.7","+2.9","0.0",7,2015
"6","19.6","26.1","34.0","+2.9","0.0",7,2015
"7","17.4","22.5","27.9","-0.8","0.0",7,2015
"8","17.8","26.0","34.5","+2.7","0.0",7,2015
"9","18.5","26.8","35.2","+3.4","0.0",7,2015
"10","23.9","29.8","37.1","+6.3","0.0",7,2015
"11","20.9","25.8","32.3","+2.3","0.0",7,2015
"12","12.3","18.8","25.0","-4.8","0.0",7,2015
"13","13.4","19.6","26.4","-4.0","0.0",7,2015
"14","12.6","22.2","30.1","-1.5","0.0",7,2015
"15","18.0","22.5","29.9","-1.2","0.0",7,2015
"16","15.2","20.9","25.9","-2.8","0.0",7,2015
"17","13.2","18.9","25.6","-4.9","0.0",7,2015
"18","11.2","18.1","26.1","-5.7","0.0",7,2015
"19","13.3","18.6","25.8","-5.2","0.0",7,2015
"20","12.7","22.1","30.5","-1.7","0.0",7,2015
"21","18.7","24.5","31.6","+0.6","0.0",7,2015
"22","11.4","20.0","27.1","-3.9","0.0",7,2015
"23","13.6","22.7","30.4","-1.2","0.0",7,2015
"24","16.1","24.1","30.4","+0.2","0.0",7,2015
"25","19.8","27.3","34.9","+3.4","0.0",7,2015
"26","22.5","28.6","34.6","+4.7","0.0",7,2015
"27","20.9","28.4","34.6","+4.5","0.0",7,2015
"28","20.4","28.6","35.2","+4.7","0.0",7,2015
"29","23.5","28.7","35.5","+4.8","0.0",7,2015
"30","22.0","27.5","33.1","+3.6","0.0",7,2015
"31","21.0","29.3","37.1","+5.4","0.0",7,2015
