"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","6.2","10.0","15.2","+5.7","0.2",4,2008
"2","7.0","12.8","19.2","+8.1","0.0",4,2008
"3","8.4","12.2","16.2","+7.1","0.0",4,2008
"4","9.0","11.1","13.9","+5.6","0.0",4,2008
"5","5.9","9.3","13.4","+3.4","0.0",4,2008
"6","4.5","11.2","16.1","+4.9","0.0",4,2008
"7","5.3","12.8","20.5","+6.1","0.0",4,2008
"8","6.4","14.0","21.2","+6.9","0.0",4,2008
"9","9.3","14.0","20.1","+6.5","0.0",4,2008
"10","10.7","15.2","21.5","+7.4","0.0",4,2008
"11","7.5","14.3","21.6","+6.1","0.0",4,2008
"12","7.4","14.8","21.6","+6.3","0.0",4,2008
"13","6.5","15.6","23.4","+6.8","0.0",4,2008
"14","10.9","14.7","17.1","+5.5","0.2",4,2008
"15","4.4","8.1","12.1","-1.4","0.0",4,2008
"16","1.8","5.8","9.6","-4.0","0.0",4,2008
"17","1.7","5.8","11.7","-4.3","1.0",4,2008
"18","4.5","6.0","8.3","-4.4","2.2",4,2008
"19","3.8","5.6","7.4","-5.0","0.0",4,2008
"20","4.5","8.4","13.9","-2.5","0.0",4,2008
"21","3.2","7.7","10.6","-3.5","3.0",4,2008
"22","8.4","12.2","17.9","+0.8","0.0",4,2008
"23","3.0","12.6","19.3","+0.9","0.0",4,2008
"24","7.4","11.9","16.3","0.0","0.3",4,2008
"25","2.8","10.0","15.9","-2.1","0.0",4,2008
"26","2.8","12.5","18.7","+0.2","0.0",4,2008
"27","8.4","13.9","18.3","+1.4","0.0",4,2008
"28","9.7","12.8","14.8","+0.1","0.3",4,2008
"29","4.6","12.4","19.3","-0.5","0.0",4,2008
"30","8.5","12.7","16.1","-0.4","0.0",4,2008
