"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","15.5","22.2","27.9","+3.6","0.0",9,2009
"2","15.3","21.6","27.1","+3.2","0.0",9,2009
"3","12.8","20.2","27.1","+2.1","0.0",9,2009
"4","14.7","19.6","25.8","+1.7","0.0",9,2009
"5","13.5","19.6","26.8","+1.9","0.0",9,2009
"6","14.6","21.8","28.6","+4.4","0.0",9,2009
"7","14.0","21.1","28.1","+3.9","0.0",9,2009
"8","11.1","19.7","27.1","+2.8","0.0",9,2009
"9","15.2","21.5","28.5","+4.8","0.0",9,2009
"10","18.1","23.2","29.7","+6.7","0.0",9,2009
"11","13.2","17.3","22.0","+1.1","1.0",9,2009
"12","12.9","16.0","20.4","0.0","1.0",9,2009
"13","8.4","14.6","21.0","-1.1","0.0",9,2009
"14","8.7","17.7","25.4","+2.2","0.0",9,2009
"15","9.9","19.6","26.5","+4.3","0.0",9,2009
"16","14.9","17.9","22.3","+2.9","0.0",9,2009
"17","11.4","16.5","23.0","+1.7","0.0",9,2009
"18","11.4","14.9","17.1","+0.4","0.6",9,2009
"19","8.6","13.4","18.5","-0.9","0.0",9,2009
"20","7.2","11.0","15.8","-3.0","0.0",9,2009
"21","2.9","11.1","18.7","-2.7","0.0",9,2009
"22","4.4","13.8","21.4","+0.3","0.0",9,2009
"23","5.8","15.5","23.6","+2.2","0.0",9,2009
"24","8.9","17.2","25.9","+4.2","0.0",9,2009
"25","12.1","16.9","22.3","+4.1","0.0",9,2009
"26","6.9","11.8","16.4","-0.7","3.0",9,2009
"27","3.1","9.3","17.2","-3.0","0.0",9,2009
"28","4.0","12.6","20.8","+0.6","0.0",9,2009
"29","7.0","14.7","21.9","+3.0","0.0",9,2009
"30","8.4","14.9","20.4","+3.4","0.0",9,2009
