"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","14.6","17.9","23.0","-4.5","0.6",7,2004
"2","12.7","15.5","19.5","-6.9","22.0",7,2004
"3","13.1","19.9","26.5","-2.6","4.0",7,2004
"4","14.2","21.9","27.6","-0.6","0.0",7,2004
"5","14.0","19.7","26.3","-2.9","0.4",7,2004
"6","12.1","19.6","26.3","-3.0","0.0",7,2004
"7","14.5","20.8","28.8","-1.9","0.2",7,2004
"8","13.1","18.7","24.8","-4.0","0.2",7,2004
"9","12.2","18.8","26.5","-3.9","0.0",7,2004
"10","10.5","18.4","25.8","-4.4","0.0",7,2004
"11","13.3","22.3","30.4","-0.5","0.0",7,2004
"12","17.2","25.5","31.8","+2.7","0.0",7,2004
"13","18.7","26.7","33.7","+3.8","0.0",7,2004
"14","19.8","26.8","33.4","+3.9","0.0",7,2004
"15","18.3","23.8","30.9","+0.9","0.0",7,2004
"16","17.1","23.4","31.8","+0.5","0.0",7,2004
"17","16.3","19.5","23.6","-3.4","1.0",7,2004
"18","12.7","21.1","27.7","-1.8","0.0",7,2004
"19","14.1","20.7","28.1","-2.3","0.0",7,2004
"20","11.2","16.9","23.7","-6.1","0.0",7,2004
"21","11.7","17.1","22.8","-5.9","0.0",7,2004
"22","14.3","18.9","24.1","-4.1","0.0",7,2004
"23","15.2","19.4","25.1","-3.6","1.6",7,2004
"24","16.1","20.0","25.9","-2.9","0.7",7,2004
"25","14.2","19.4","27.2","-3.5","15.4",7,2004
"26","13.7","21.2","29.2","-1.7","0.0",7,2004
"27","15.7","22.9","29.3","0.0","0.0",7,2004
"28","16.6","24.4","30.6","+1.5","0.0",7,2004
"29","17.7","25.4","30.9","+2.5","0.0",7,2004
"30","18.2","25.4","31.8","+2.5","0.0",7,2004
"31","17.3","24.2","29.9","+1.4","0.0",7,2004
