"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-3.5","-1.0","1.6","+2.0","0.0",4,2001
"2","-7.6","-2.6","1.0","0.0","1.6",4,2001
"3","-4.0","-0.8","2.8","+1.4","1.6",4,2001
"4","-1.0","1.0","5.3","+2.8","0.8",4,2001
"5","0.1","1.1","2.7","+2.5","2.7",4,2001
"6","-2.5","-0.4","1.1","+0.6","0.4",4,2001
"7","-11.8","-6.8","0.7","-6.2","0.0",4,2001
"8","-10.7","-6.8","-1.2","-6.6","0.0",4,2001
"9","-5.2","-0.9","6.0","-1.0","0.0",4,2001
"10","-2.0","2.4","8.1","+1.9","0.0",4,2001
"11","-0.7","3.8","9.5","+2.9","0.0",4,2001
"12","-2.3","4.2","11.8","+2.9","0.0",4,2001
"13","-2.0","5.9","15.9","+4.3","0.0",4,2001
"14","6.4","11.3","17.0","+9.3","0.0",4,2001
"15","2.0","5.7","15.5","+3.4","0.5",4,2001
"16","-1.9","0.8","7.3","-1.9","5.5",4,2001
"17","-5.3","0.1","6.0","-2.9","0.0",4,2001
"18","-2.5","3.3","11.5","0.0","0.0",4,2001
"19","-0.9","7.1","15.0","+3.4","0.0",4,2001
"20","-0.7","8.2","17.4","+4.2","0.0",4,2001
"21","0.4","7.2","14.2","+2.9","0.0",4,2001
"22","-2.1","6.4","15.0","+1.8","0.0",4,2001
"23","-1.5","8.3","18.4","+3.4","0.0",4,2001
"24","0.5","9.5","19.2","+4.3","0.0",4,2001
"25","3.2","6.7","17.6","+1.2","0.0",4,2001
"26","-4.7","-0.5","4.3","-6.3","0.0",4,2001
"27","-5.0","-1.0","3.0","-7.1","0.0",4,2001
"28","-1.3","0.4","3.0","-6.0","2.1",4,2001
"29","1.5","3.3","6.2","-3.4","0.0",4,2001
"30","-3.5","0.8","4.6","-6.1","0.0",4,2001
