"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-11.4","-9.3","-7.3","+2.0","0.0",12,2017
"2","-15.2","-10.9","-7.9","+0.6","0.0",12,2017
"3","-18.1","-13.5","-9.8","-1.7","0.0",12,2017
"4","-13.6","-11.2","-6.8","+0.8","0.0",12,2017
"5","-8.3","-7.4","-6.8","+4.8","5.0",12,2017
"6","-9.8","-8.5","-6.8","+3.9","0.0",12,2017
"7","-7.3","-6.6","-6.1","+6.0","0.0",12,2017
"8","-6.9","-6.3","-5.4","+6.5","0.0",12,2017
"9","-13.5","-10.1","-6.9","+2.9","0.0",12,2017
"10","-16.7","-9.3","-5.6","+3.9","0.0",12,2017
"11","-9.2","-6.6","-3.6","+6.8","0.5",12,2017
"12","-13.6","-11.2","-6.0","+2.4","0.0",12,2017
"13","-18.5","-14.0","-11.6","-0.3","0.4",12,2017
"14","-23.6","-18.1","-15.2","-4.2","0.5",12,2017
"15","-22.2","-20.3","-19.6","-6.2","0.0",12,2017
"16","-23.8","-21.9","-19.1","-7.7","0.0",12,2017
"17","-23.1","-20.6","-16.7","-6.2","0.0",12,2017
"18","-23.4","-20.3","-16.2","-5.8","0.0",12,2017
"19","-25.0","-21.9","-19.0","-7.3","0.0",12,2017
"20","-27.8","-23.8","-19.7","-9.0","0.0",12,2017
"21","-22.3","-19.1","-15.5","-4.2","0.0",12,2017
"22","-21.1","-16.6","-10.3","-1.6","2.0",12,2017
"23","-10.4","-8.5","-7.3","+6.7","2.5",12,2017
"24","-13.2","-9.7","-6.9","+5.6","0.5",12,2017
"25","-8.5","-2.5","1.6","+12.9","6.0",12,2017
"26","-6.5","-1.9","2.0","+13.6","6.0",12,2017
"27","-6.7","-4.4","-3.0","+11.2","4.4",12,2017
"28","-15.4","-10.2","-1.0","+5.5","7.0",12,2017
"29","-17.2","-11.1","-2.5","+4.7","3.0",12,2017
"30","-9.0","-4.4","-0.6","+11.5","1.2",12,2017
"31","-24.3","-17.9","-9.0","-2.0","0.4",12,2017
