"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","15.0","17.4","20.2","-1.7","0.0",7,2009
"2","7.5","12.3","17.5","-6.9","0.0",7,2009
"3","4.7","13.9","21.3","-5.3","0.0",7,2009
"4","9.7","18.3","25.0","-1.0","0.0",7,2009
"5","14.6","19.8","27.8","+0.4","0.0",7,2009
"6","13.9","20.9","27.8","+1.4","0.8",7,2009
"7","15.8","22.5","28.5","+3.0","0.0",7,2009
"8","15.8","21.5","28.2","+1.9","0.3",7,2009
"9","12.5","21.1","27.4","+1.5","0.0",7,2009
"10","13.4","21.8","28.5","+2.2","0.0",7,2009
"11","15.4","20.1","27.5","+0.4","0.6",7,2009
"12","15.7","20.6","27.2","+0.9","0.9",7,2009
"13","14.5","18.7","25.8","-1.0","5.9",7,2009
"14","11.7","18.7","25.2","-1.0","0.0",7,2009
"15","14.2","19.6","26.1","-0.1","2.0",7,2009
"16","13.1","20.2","28.0","+0.5","7.2",7,2009
"17","16.3","20.1","26.8","+0.4","4.5",7,2009
"18","11.7","18.7","25.5","-0.9","0.0",7,2009
"19","15.2","20.2","25.8","+0.6","0.0",7,2009
"20","15.6","19.9","25.8","+0.3","20.3",7,2009
"21","16.7","20.4","25.5","+0.9","2.1",7,2009
"22","11.1","13.8","24.0","-5.7","13.5",7,2009
"23","10.4","13.6","19.7","-5.8","0.9",7,2009
"24","7.8","14.7","19.2","-4.7","0.8",7,2009
"25","13.9","16.8","21.3","-2.5","11.2",7,2009
"26","11.4","17.8","24.3","-1.4","0.0",7,2009
"27","14.7","19.3","24.2","+0.2","0.0",7,2009
"28","12.3","19.7","25.0","+0.7","0.0",7,2009
"29","12.8","18.3","23.1","-0.6","0.0",7,2009
"30","13.5","17.7","23.4","-1.1","17.9",7,2009
"31","9.2","15.9","20.7","-2.8","6.7",7,2009
