"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","7.6","10.4","12.9","+3.2","0.1",5,2009
"2","3.2","9.2","20.2","+1.7","1.6",5,2009
"3","5.4","13.8","22.8","+6.1","0.3",5,2009
"4","-0.3","4.8","10.7","-3.2","0.3",5,2009
"5","-1.7","3.3","9.6","-5.0","7.9",5,2009
"6","-0.8","6.3","12.6","-2.2","0.0",5,2009
"7","-1.0","7.8","14.1","-1.0","0.0",5,2009
"8","-0.1","10.2","20.9","+1.2","0.0",5,2009
"9","6.2","15.0","25.1","+5.7","0.0",5,2009
"10","5.2","16.6","25.6","+7.1","0.0",5,2009
"11","9.2","17.8","26.2","+8.0","0.0",5,2009
"12","10.1","18.9","24.6","+8.9","0.0",5,2009
"13","5.9","13.7","23.0","+3.4","0.0",5,2009
"14","1.2","10.0","16.5","-0.5","0.0",5,2009
"15","2.0","13.2","23.6","+2.5","0.0",5,2009
"16","9.6","18.7","26.6","+7.7","0.0",5,2009
"17","13.2","20.3","26.2","+9.1","0.0",5,2009
"18","12.9","15.6","22.7","+4.2","0.7",5,2009
"19","2.5","10.9","18.1","-0.8","0.0",5,2009
"20","11.5","14.4","19.0","+2.5","0.0",5,2009
"21","11.4","16.0","21.2","+3.9","5.0",5,2009
"22","1.7","6.8","14.7","-5.6","2.5",5,2009
"23","2.2","5.4","9.4","-7.2","0.0",5,2009
"24","2.8","5.0","7.2","-7.8","1.7",5,2009
"25","-0.3","4.9","11.1","-8.1","0.9",5,2009
"26","5.0","9.0","12.8","-4.3","0.0",5,2009
"27","1.2","10.4","18.3","-3.1","0.0",5,2009
"28","9.1","16.6","24.6","+2.9","0.0",5,2009
"29","14.7","18.9","26.0","+5.0","0.0",5,2009
"30","11.9","18.1","26.1","+4.0","0.0",5,2009
"31","14.8","20.1","26.1","+5.8","0.0",5,2009
