"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","8.9","10.9","17.4","-3.6","17.6",6,2005
"2","8.0","10.3","13.6","-4.4","4.1",6,2005
"3","9.6","12.0","14.1","-2.9","1.9",6,2005
"4","6.8","12.4","17.2","-2.7","0.0",6,2005
"5","10.7","14.4","20.5","-0.9","6.2",6,2005
"6","7.3","16.5","24.2","+1.0","0.0",6,2005
"7","9.4","19.0","26.4","+3.3","0.0",6,2005
"8","11.6","21.1","28.5","+5.2","0.0",6,2005
"9","14.8","22.6","28.8","+6.5","0.0",6,2005
"10","12.4","17.7","27.4","+1.5","0.0",6,2005
"11","11.3","19.5","26.6","+3.1","0.0",6,2005
"12","13.8","22.7","28.5","+6.1","0.0",6,2005
"13","15.9","23.6","29.5","+6.9","0.0",6,2005
"14","13.6","21.2","29.3","+4.3","1.6",6,2005
"15","16.5","20.7","25.4","+3.6","2.0",6,2005
"16","15.7","20.1","24.8","+2.9","0.0",6,2005
"17","15.2","19.4","25.0","+2.0","12.5",6,2005
"18","12.8","16.5","19.4","-1.0","0.0",6,2005
"19","6.2","15.0","21.5","-2.7","0.0",6,2005
"20","13.2","17.1","22.5","-0.7","0.5",6,2005
"21","8.9","18.8","26.6","+0.9","0.0",6,2005
"22","16.0","23.6","29.9","+5.5","0.0",6,2005
"23","15.5","24.2","31.2","+6.0","0.0",6,2005
"24","19.5","23.6","30.5","+5.3","0.0",6,2005
"25","14.3","17.5","21.4","-0.9","14.8",6,2005
"26","13.5","15.4","17.7","-3.1","5.1",6,2005
"27","13.3","16.5","20.5","-2.2","14.2",6,2005
"28","12.3","17.7","23.0","-1.1","0.0",6,2005
"29","10.7","19.2","25.9","+0.3","0.0",6,2005
"30","11.7","20.6","27.9","+1.6","0.0",6,2005
