"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","16.2","21.7","27.5","+3.1","0.3",8,2008
"2","13.6","18.2","25.2","-0.2","0.0",8,2008
"3","11.2","18.5","24.2","+0.2","0.0",8,2008
"4","15.0","18.5","23.3","+0.3","0.0",8,2008
"5","10.5","17.2","23.4","-0.8","0.0",8,2008
"6","15.9","20.2","23.3","+2.3","4.3",8,2008
"7","7.7","15.4","21.4","-2.3","0.0",8,2008
"8","8.8","16.9","25.9","-0.7","0.0",8,2008
"9","10.6","21.3","31.5","+3.9","0.0",8,2008
"10","17.2","21.6","30.9","+4.3","0.0",8,2008
"11","11.6","15.4","20.3","-1.7","0.7",8,2008
"12","10.2","17.7","25.7","+0.7","0.0",8,2008
"13","15.7","20.8","26.1","+4.0","2.4",8,2008
"14","10.3","18.6","25.9","+1.9","0.0",8,2008
"15","10.8","19.0","26.7","+2.5","0.0",8,2008
"16","14.9","16.6","24.3","+0.3","17.9",8,2008
"17","13.9","16.3","21.1","+0.2","8.8",8,2008
"18","13.1","16.0","19.1","0.0","0.0",8,2008
"19","8.4","13.5","17.5","-2.3","2.6",8,2008
"20","10.7","13.0","17.1","-2.6","5.3",8,2008
"21","5.9","10.4","15.1","-5.0","0.3",8,2008
"22","6.9","11.3","15.8","-3.9","0.0",8,2008
"23","4.6","10.6","17.6","-4.4","0.0",8,2008
"24","4.6","11.7","17.5","-3.1","0.0",8,2008
"25","6.5","11.7","17.4","-3.0","0.0",8,2008
"26","9.0","11.8","15.0","-2.7","0.0",8,2008
"27","4.3","11.6","16.6","-2.6","0.0",8,2008
"28","11.0","16.6","25.5","+2.6","9.3",8,2008
"29","13.8","20.3","27.0","+6.5","0.0",8,2008
"30","13.0","19.3","26.0","+5.7","0.0",8,2008
"31","11.5","17.5","24.0","+4.1","0.0",8,2008
