"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-11.0","-10.6","-9.7","+5.4","1.3",1,2009
"2","-13.7","-12.0","-9.7","+4.1","0.0",1,2009
"3","-21.8","-16.8","-11.1","-0.6","0.0",1,2009
"4","-17.0","-12.0","-8.5","+4.3","0.0",1,2009
"5","-17.7","-12.8","-8.1","+3.5","0.0",1,2009
"6","-17.6","-12.8","-7.6","+3.6","0.6",1,2009
"7","-22.7","-15.7","-7.8","+0.8","0.0",1,2009
"8","-13.2","-8.3","-5.5","+8.3","4.0",1,2009
"9","-20.7","-18.2","-12.6","-1.6","0.0",1,2009
"10","-22.5","-18.2","-11.1","-1.5","0.0",1,2009
"11","-14.5","-9.2","-5.4","+7.6","0.4",1,2009
"12","-7.8","-6.1","-4.4","+10.7","0.0",1,2009
"13","-10.7","-7.5","-5.0","+9.4","0.0",1,2009
"14","-12.2","-9.0","-5.5","+7.9","0.2",1,2009
"15","-17.6","-13.1","-3.4","+3.8","4.1",1,2009
"16","-19.6","-14.4","-11.9","+2.6","1.2",1,2009
"17","-26.3","-18.6","-11.7","-1.6","0.7",1,2009
"18","-18.6","-15.1","-10.3","+1.9","8.8",1,2009
"19","-17.8","-16.3","-15.2","+0.8","2.5",1,2009
"20","-25.9","-22.4","-15.8","-5.3","0.7",1,2009
"21","-37.1","-31.6","-25.8","-14.5","0.0",1,2009
"22","-34.3","-29.3","-20.4","-12.2","0.0",1,2009
"23","-26.0","-22.9","-17.0","-5.8","0.0",1,2009
"24","-30.4","-24.9","-18.0","-7.8","0.0",1,2009
"25","-19.5","-12.9","-7.4","+4.2","3.0",1,2009
"26","-10.2","-7.1","-5.4","+10.0","3.9",1,2009
"27","-27.7","-22.2","-10.2","-5.1","0.0",1,2009
"28","-32.2","-28.0","-23.4","-10.9","0.0",1,2009
"29","-31.9","-28.1","-23.1","-11.1","0.3",1,2009
"30","-34.3","-30.1","-24.1","-13.1","0.0",1,2009
"31","-34.0","-30.8","-27.9","-13.8","0.0",1,2009
