"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","11.1","14.3","18.0","-4.4","3.5",8,2006
"2","8.8","14.6","19.7","-3.9","0.0",8,2006
"3","8.2","15.8","23.2","-2.6","0.0",8,2006
"4","13.3","16.4","19.5","-1.9","0.4",8,2006
"5","10.1","16.1","21.5","-2.1","0.0",8,2006
"6","9.2","14.5","20.1","-3.5","0.7",8,2006
"7","5.6","13.5","19.8","-4.4","0.0",8,2006
"8","11.1","14.8","19.8","-3.0","1.3",8,2006
"9","7.1","12.1","16.0","-5.5","0.0",8,2006
"10","10.9","15.5","21.7","-2.0","0.0",8,2006
"11","6.4","15.9","23.6","-1.4","0.0",8,2006
"12","15.0","19.4","23.9","+2.2","0.1",8,2006
"13","14.8","17.7","21.4","+0.7","19.3",8,2006
"14","9.7","12.6","15.7","-4.3","7.5",8,2006
"15","7.1","9.1","10.8","-7.6","8.6",8,2006
"16","9.5","12.6","18.2","-3.9","3.3",8,2006
"17","7.4","15.3","23.1","-1.1","0.0",8,2006
"18","13.2","16.0","20.2","-0.2","2.2",8,2006
"19","12.1","16.8","22.9","+0.8","0.0",8,2006
"20","11.8","18.8","24.6","+3.0","1.4",8,2006
"21","15.2","19.9","24.1","+4.2","0.5",8,2006
"22","14.9","17.5","21.4","+2.0","0.6",8,2006
"23","11.5","14.9","19.3","-0.4","0.0",8,2006
"24","8.5","13.9","19.3","-1.2","0.0",8,2006
"25","8.5","15.1","23.4","+0.2","0.0",8,2006
"26","4.4","12.8","19.7","-1.9","0.0",8,2006
"27","9.0","15.3","22.5","+0.8","0.0",8,2006
"28","11.3","16.3","24.9","+2.0","0.8",8,2006
"29","5.6","9.8","15.1","-4.3","11.3",8,2006
"30","2.5","9.4","15.4","-4.5","0.0",8,2006
"31","4.6","12.1","19.4","-1.6","0.0",8,2006
