"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.0","15.1","22.4","-3.6","0.5",8,2009
"2","12.7","15.0","16.5","-3.5","43.5",8,2009
"3","15.3","17.7","21.9","-0.7","36.7",8,2009
"4","14.4","16.9","21.5","-1.4","22.1",8,2009
"5","14.6","17.8","22.5","-0.4","0.6",8,2009
"6","11.7","18.9","24.5","+0.9","0.0",8,2009
"7","18.2","21.1","25.4","+3.2","0.0",8,2009
"8","14.9","17.3","21.4","-0.5","0.1",8,2009
"9","10.3","15.2","20.2","-2.4","0.0",8,2009
"10","11.4","13.3","15.8","-4.2","0.4",8,2009
"11","9.5","12.1","16.3","-5.2","12.8",8,2009
"12","8.8","11.6","15.4","-5.6","0.0",8,2009
"13","6.4","12.0","17.9","-5.0","0.0",8,2009
"14","6.5","13.6","20.1","-3.3","0.0",8,2009
"15","6.6","14.4","21.0","-2.3","0.0",8,2009
"16","7.2","15.7","22.4","-0.8","0.0",8,2009
"17","8.3","17.2","23.6","+0.8","0.0",8,2009
"18","11.8","17.9","23.5","+1.7","0.0",8,2009
"19","10.5","18.5","25.0","+2.5","0.0",8,2009
"20","9.8","17.5","23.8","+1.7","0.0",8,2009
"21","10.6","18.4","25.0","+2.7","0.0",8,2009
"22","14.3","18.1","24.0","+2.6","0.3",8,2009
"23","10.1","18.2","25.4","+2.9","0.0",8,2009
"24","11.0","19.2","26.5","+4.1","0.0",8,2009
"25","11.6","18.9","25.8","+4.0","0.0",8,2009
"26","13.0","18.9","25.5","+4.2","0.0",8,2009
"27","11.9","17.7","23.2","+3.2","0.0",8,2009
"28","11.4","15.5","21.7","+1.2","2.0",8,2009
"29","11.2","16.8","23.0","+2.7","0.0",8,2009
"30","13.3","15.9","18.5","+2.0","1.4",8,2009
"31","8.2","10.3","13.5","-3.4","23.6",8,2009
