"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-0.6","1.1","6.7","+3.2","0.0",11,2017
"2","-1.5","2.8","7.9","+5.4","0.0",11,2017
"3","-0.1","0.9","4.5","+3.9","13.0",11,2017
"4","-4.2","-1.8","0.2","+1.6","0.0",11,2017
"5","-4.2","-1.8","0.5","+2.0","2.0",11,2017
"6","-5.7","-3.0","0.3","+1.2","0.0",11,2017
"7","-1.7","-0.4","1.0","+4.2","0.0",11,2017
"8","-0.8","0.3","1.0","+5.3","0.3",11,2017
"9","-0.8","-0.1","0.9","+5.3","0.5",11,2017
"10","-8.8","-4.0","-0.3","+1.7","0.0",11,2017
"11","-15.5","-9.5","-4.8","-3.4","0.0",11,2017
"12","-5.2","-3.0","-0.9","+3.5","0.0",11,2017
"13","-4.0","-1.6","0.8","+5.2","0.7",11,2017
"14","-4.3","-2.8","-0.3","+4.3","0.0",11,2017
"15","-13.3","-9.4","-2.7","-1.9","0.0",11,2017
"16","-13.7","-6.5","-0.5","+1.3","0.0",11,2017
"17","-1.0","0.1","1.3","+8.2","0.7",11,2017
"18","-1.2","0.1","0.9","+8.5","5.5",11,2017
"19","-4.0","-2.2","-0.8","+6.5","0.0",11,2017
"20","-2.3","-0.9","0.5","+8.1","0.0",11,2017
"21","-3.0","-1.4","0.2","+7.8","0.0",11,2017
"22","-8.4","-4.8","-1.3","+4.7","0.0",11,2017
"23","-8.6","-5.2","-1.1","+4.6","0.0",11,2017
"24","-6.9","-4.0","-1.0","+6.0","0.0",11,2017
"25","-10.6","-7.3","-3.5","+2.9","0.0",11,2017
"26","-18.2","-14.5","-8.4","-4.0","0.0",11,2017
"27","-17.8","-14.9","-12.0","-4.2","0.0",11,2017
"28","-14.7","-11.0","-6.7","-0.1","0.0",11,2017
"29","-8.4","-5.8","-4.0","+5.3","0.0",11,2017
"30","-15.0","-12.0","-8.4","-0.7","0.0",11,2017
